probe,arm,mean_shared_options,n_context,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
284,disjoint,0.0,8,3271,0.7986,Acute otitis media,A,E,False,True,0.2669067387490043,"E) URTI

Based on the symptoms of a cough, ear pain, fever, nasal congestion, and a runny nose, the most likely diagnosis"
284,random,0.875,8,3016,0.7363,Acute otitis media,A,E,False,True,0.1902835264321152,"E) URTI

Based on the symptoms and history provided, the most likely diagnosis is Upper Respiratory Tract Infection (URTI). The patient"
284,near_dup,4.0,8,2802,0.6841,Acute otitis media,A,A,True,True,0.36609036289155483,A
285,disjoint,0.0,8,3280,0.8008,Scombroid food poisoning,A,C,False,True,0.009201971703532763,C
285,random,0.375,8,3168,0.7734,Scombroid food poisoning,A,C,False,True,0.049143767213536194,C
285,near_dup,3.625,8,2995,0.7312,Scombroid food poisoning,A,C,False,True,0.037910995073616505,C
286,disjoint,0.0,8,3668,0.8955,Pneumonia,D,D,True,True,0.08713901822920889,D
286,random,0.375,8,3475,0.8484,Pneumonia,D,D,True,True,0.03564220541738905,D
286,near_dup,4.0,8,2623,0.6404,Pneumonia,D,D,True,True,0.037583887577056885,D
287,disjoint,0.0,8,3346,0.8169,Acute laryngitis,A,B,False,True,0.009713401086628437,B
287,random,1.0,8,3137,0.7659,Acute laryngitis,A,B,False,True,0.2722662189626135,B
287,near_dup,4.0,8,2542,0.6206,Acute laryngitis,A,C,False,True,0.1372561864554882,C
288,disjoint,0.0,8,2820,0.6885,Chagas,A,B,False,True,0.48588673770427704,B
288,random,0.75,8,2945,0.719,Chagas,A,A,True,True,0.6561658680438995,A
288,near_dup,3.375,8,3558,0.8687,Chagas,A,B,False,True,0.7930937288329005,B
289,disjoint,0.0,8,3740,0.9131,Pneumonia,B,B,True,True,0.02447622362524271,B
289,random,1.0,8,3227,0.7878,Pneumonia,B,B,True,True,0.0010569048608886078,B
289,near_dup,4.0,8,2710,0.6616,Pneumonia,B,B,True,True,0.05730052478611469,B
290,disjoint,0.0,8,3446,0.8413,URTI,A,A,True,True,0.22824662813850694,A) URTI
290,random,1.75,8,2913,0.7112,URTI,A,A,True,True,0.13552655744416123,A) URTI
290,near_dup,3.625,8,3241,0.7913,URTI,A,A,True,True,0.1050708071839459,A) URTI
291,disjoint,0.0,8,2804,0.6846,PSVT,E,B,False,True,0.003281388588959544,B
291,random,0.625,8,3175,0.7751,PSVT,E,B,False,True,0.002094525321538754,B
291,near_dup,4.0,8,3482,0.8501,PSVT,E,B,False,True,0.0023069035925686876,B
292,disjoint,0.0,8,3394,0.8286,GERD,B,B,True,True,0.04281161865219474,B
292,random,0.875,8,3457,0.844,GERD,B,B,True,True,0.08873006155545227,B
292,near_dup,3.0,8,3100,0.7568,GERD,B,B,True,True,0.009165898620267399,B
293,disjoint,0.0,8,3341,0.8157,Stable angina,D,D,True,True,0.02428235486149788,D
293,random,0.375,8,3449,0.842,Stable angina,D,D,True,True,0.004640791408746736,D
293,near_dup,4.0,8,3186,0.7778,Stable angina,D,D,True,True,0.0025376260564371478,D
294,disjoint,0.0,8,3123,0.7625,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.0032802317463804798,C
294,random,1.375,8,3135,0.7654,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.003196939175364122,C
294,near_dup,4.0,8,3239,0.7908,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.005485841573594996,C
295,disjoint,0.0,8,3271,0.7986,Stable angina,D,C,False,True,0.1176150254791537,C
295,random,0.5,8,3280,0.8008,Stable angina,D,C,False,True,0.1552474107593298,C
295,near_dup,4.0,8,3400,0.8301,Stable angina,D,C,False,True,0.0014826370752416551,C
296,disjoint,0.0,8,2877,0.7024,Panic attack,A,A,True,True,0.04954721817966856,A
296,random,0.875,8,3154,0.77,Panic attack,A,A,True,True,0.08472720292047597,A
296,near_dup,3.375,8,3246,0.7925,Panic attack,A,A,True,True,0.02642146469250406,A
297,disjoint,0.0,8,2853,0.6965,Sarcoidosis,A,E,False,True,0.18421728521822978,"Given the symptoms and history provided, the most likely diagnosis is:

E) SLE (Systemic Lupus Erythematosus)

The widespread redness"
297,random,0.625,8,2545,0.6213,Sarcoidosis,A,A,True,True,1.1214696168899536,A
297,near_dup,3.5,8,3141,0.7668,Sarcoidosis,A,A,True,True,0.5483739674091339,A
298,disjoint,0.0,8,2981,0.7278,Anaphylaxis,A,A,True,True,0.09832951583628688,A) Anaphylaxis
298,random,1.0,8,3195,0.78,Anaphylaxis,A,A,True,True,0.3511883123566424,A
298,near_dup,3.125,8,3666,0.895,Anaphylaxis,A,A,True,True,0.13038600042208412,A) Anaphylaxis
299,disjoint,0.0,8,2988,0.7295,Anaphylaxis,A,A,True,True,0.3470745159378019,A
299,random,0.25,8,2872,0.7012,Anaphylaxis,A,A,True,True,0.1705884673703748,A
299,near_dup,3.125,8,3434,0.8384,Anaphylaxis,A,A,True,True,0.037631438543358264,A
300,disjoint,0.0,8,2713,0.6624,Viral pharyngitis,C,E,False,True,0.21921749040484428,E
300,random,0.875,8,3018,0.7368,Viral pharyngitis,C,C,True,True,0.26485544443130493,C
300,near_dup,4.0,8,2708,0.6611,Viral pharyngitis,C,C,True,True,0.07966382801532745,C
302,disjoint,0.0,8,2978,0.7271,Pancreatic neoplasm,D,D,True,True,0.004388368151921895,D
302,random,1.125,8,3111,0.7595,Pancreatic neoplasm,D,D,True,True,0.013549515744671226,D
302,near_dup,4.0,8,3791,0.9255,Pancreatic neoplasm,D,D,True,True,0.017473606974817812,D
303,disjoint,0.0,8,2876,0.7021,Atrial fibrillation,B,B,True,True,0.016492214161189622,B
303,random,0.625,8,2583,0.6306,Atrial fibrillation,B,B,True,True,0.0014332933351397514,B
303,near_dup,3.5,8,2704,0.6602,Atrial fibrillation,B,B,True,True,0.0030633308924734592,B
304,disjoint,0.0,8,3025,0.7385,Pneumonia,A,A,True,True,0.19477049075067043,A
304,random,1.875,8,2726,0.6655,Pneumonia,A,A,True,True,0.18095274246297777,A
304,near_dup,4.0,8,2554,0.6235,Pneumonia,A,E,False,True,0.40888677262190765,"Given the symptoms and history provided, the most likely diagnosis is:

E) Tuberculosis

The presence of coughing up blood, widespread muscle pain, a fever"
305,disjoint,0.0,8,3348,0.8174,SLE,E,E,True,True,0.011255043558776379,E
305,random,0.5,8,3063,0.7478,SLE,E,E,True,True,0.1238995622843504,E
305,near_dup,3.25,8,3479,0.8494,SLE,E,E,True,True,0.3245784640312195,E
306,disjoint,0.0,8,3072,0.75,Chronic rhinosinusitis,D,E,False,True,0.021599215688183904,E
306,random,0.125,8,3185,0.7776,Chronic rhinosinusitis,D,E,False,True,0.27273788768798113,E
306,near_dup,3.5,8,2905,0.7092,Chronic rhinosinusitis,D,E,False,True,0.00997194722367567,E
308,disjoint,0.0,8,2869,0.7004,Pulmonary embolism,B,B,True,True,0.000691099737764489,B
308,random,1.25,8,2798,0.6831,Pulmonary embolism,B,B,True,True,0.0006547998423229728,B
308,near_dup,4.0,8,3184,0.7773,Pulmonary embolism,B,B,True,True,0.0006146478546611434,B
309,disjoint,0.0,8,3021,0.7375,Acute rhinosinusitis,B,B,True,True,0.005835122198689646,B
309,random,0.75,8,3079,0.7517,Acute rhinosinusitis,B,B,True,True,0.005323360138561384,B
309,near_dup,3.375,8,3492,0.8525,Acute rhinosinusitis,B,B,True,True,0.010825495762333048,B
310,disjoint,0.0,8,2999,0.7322,Anemia,A,D,False,True,0.022579100914299488,D
310,random,0.75,8,3141,0.7668,Anemia,A,A,True,True,0.059180406054679224,A
310,near_dup,4.0,8,3955,0.9656,Anemia,A,A,True,True,0.14347774158281937,A) Anemia
311,disjoint,0.0,8,3317,0.8098,Chronic rhinosinusitis,E,E,True,True,0.02880995683153742,E
311,random,1.0,8,3329,0.8127,Chronic rhinosinusitis,E,E,True,True,0.03123274914655383,E
311,near_dup,4.0,8,2706,0.6606,Chronic rhinosinusitis,E,E,True,True,0.0053155285736465885,E
312,disjoint,0.0,8,2823,0.6892,Anemia,C,C,True,True,0.10747270137653686,C
312,random,0.75,8,3475,0.8484,Anemia,C,C,True,True,0.10830008950597403,C
312,near_dup,3.25,8,3249,0.7932,Anemia,C,C,True,True,0.006775070701280583,C
313,disjoint,0.0,8,2800,0.6836,Sarcoidosis,C,D,False,True,0.48966868688395504,"D) Possible NSTEMI / STEMI

Given the symptoms of swollen or painful lymph nodes, along with significant pain in multiple fingers and the wrist, and"
313,random,0.375,8,3038,0.7417,Sarcoidosis,C,C,True,True,0.2555782683407042,"Given the symptoms and history provided, the most likely diagnosis is:

C) Sarcoidosis

The presence of swollen or painful lymph nodes, along with pain"
313,near_dup,3.375,8,3014,0.7358,Sarcoidosis,C,D,False,True,0.46288326382637024,D
314,disjoint,0.0,8,3475,0.8484,Chronic rhinosinusitis,E,B,False,True,0.018870566988340443,B
314,random,0.375,8,3293,0.804,Chronic rhinosinusitis,E,B,False,True,0.029184700944469455,B
314,near_dup,4.0,8,3071,0.7498,Chronic rhinosinusitis,E,B,False,True,0.2896902876148033,B
315,disjoint,0.0,8,3145,0.7678,Viral pharyngitis,D,D,True,True,0.004804075721040135,D
315,random,0.625,8,2954,0.7212,Viral pharyngitis,D,D,True,True,0.0015016243560239673,D
315,near_dup,4.0,8,2488,0.6074,Viral pharyngitis,D,B,False,True,0.2725842119201982,"B) URTI (Upper Respiratory Tract Infection)

Given the symptoms and history, a URTI seems most likely, especially considering the presence"
316,disjoint,0.0,8,3486,0.8511,SLE,C,A,False,True,0.19570096294395967,A) Pulmonary embolism
316,random,0.5,8,3140,0.7666,SLE,C,C,True,True,0.29478970170021057,C
316,near_dup,3.0,8,2480,0.6055,SLE,C,C,True,True,0.20665493381875422,C
317,disjoint,0.0,8,2825,0.6897,Epiglottitis,D,D,True,True,0.02085952160996385,D
317,random,0.375,8,2974,0.7261,Epiglottitis,D,D,True,True,0.006062850734451786,D
317,near_dup,3.625,8,2507,0.6121,Epiglottitis,D,B,False,True,0.3000749833881855,B
318,disjoint,0.0,8,3405,0.8313,Pulmonary neoplasm,E,E,True,True,0.0012047098248331167,E
318,random,2.0,8,3527,0.8611,Pulmonary neoplasm,E,E,True,True,0.01972187074716203,E
318,near_dup,3.875,8,2330,0.5688,Pulmonary neoplasm,E,E,True,True,0.13765786119620316,E
319,disjoint,0.0,8,3291,0.8035,HIV (initial infection),E,E,True,True,0.0013950428437965456,E
319,random,0.25,8,3282,0.8013,HIV (initial infection),E,E,True,True,0.001214936650285381,E
319,near_dup,4.0,8,3685,0.8997,HIV (initial infection),E,E,True,True,0.006944465996639337,E
320,disjoint,0.0,8,3310,0.8081,Tuberculosis,A,A,True,True,0.48513707518577576,A
320,random,0.625,8,2890,0.7056,Tuberculosis,A,A,True,True,0.11378215673248633,A) Tuberculosis
320,near_dup,4.0,8,3014,0.7358,Tuberculosis,A,A,True,True,0.17335550211651024,A) Tuberculosis
321,disjoint,0.0,8,3078,0.7515,PSVT,A,A,True,True,0.16639693178149173,A
321,random,0.375,8,3240,0.791,PSVT,A,A,True,True,0.2081669105682522,A
321,near_dup,4.0,8,3169,0.7737,PSVT,A,A,True,True,0.34470761264674366,A
323,disjoint,0.0,8,3264,0.7969,Sarcoidosis,B,D,False,True,0.11220541828539296,D) Possible NSTEMI / STEMI
323,random,1.0,8,2768,0.6758,Sarcoidosis,B,B,True,True,0.0030838632374070585,B
323,near_dup,3.0,8,2665,0.6506,Sarcoidosis,B,B,True,True,0.009086197940632701,B
324,disjoint,0.0,8,3231,0.7888,Chronic rhinosinusitis,A,A,True,True,0.1747350000147776,A) Chronic rhinosinusitis
324,random,0.625,8,2762,0.6743,Chronic rhinosinusitis,A,D,False,True,0.002728378400206566,D
324,near_dup,4.0,8,2736,0.668,Chronic rhinosinusitis,A,D,False,True,0.0032609269183012657,D
325,disjoint,0.0,8,3278,0.8003,Anemia,D,D,True,True,0.000570709647668366,D
325,random,0.5,8,3026,0.7388,Anemia,D,D,True,True,0.0008430939228674106,D
325,near_dup,3.0,8,2640,0.6445,Anemia,D,D,True,True,0.002544469973742025,D
326,disjoint,0.0,8,2860,0.6982,Boerhaave,B,B,True,True,0.006490366067737341,B
326,random,0.75,8,2975,0.7263,Boerhaave,B,B,True,True,0.008533749654816347,B
326,near_dup,4.0,8,3244,0.792,Boerhaave,B,B,True,True,0.004119692457607016,B
327,disjoint,0.0,8,2620,0.6396,Myasthenia gravis,A,A,True,True,0.046125320040069084,A
327,random,0.25,8,2605,0.636,Myasthenia gravis,A,A,True,True,0.22559445400797173,A
327,near_dup,4.0,8,2781,0.679,Myasthenia gravis,A,A,True,True,0.05619820654979869,A) Myasthenia gravis
328,disjoint,0.0,8,2744,0.6699,GERD,C,C,True,True,0.09419539547525346,C
328,random,0.875,8,2616,0.6387,GERD,C,C,True,True,0.01858861714958948,C
328,near_dup,4.0,8,3156,0.7705,GERD,C,C,True,True,0.01973275528052909,C
329,disjoint,0.0,8,3003,0.7332,URTI,A,A,True,True,0.09421529826677026,A) URTI
329,random,0.625,8,2766,0.6753,URTI,A,A,True,True,0.04976910750456239,A) URTI
329,near_dup,4.0,8,3238,0.7905,URTI,A,A,True,True,0.10310135140495162,A) URTI
330,disjoint,0.0,8,3539,0.864,Bronchiectasis,C,A,False,True,0.09212823799794023,A
330,random,0.0,8,3539,0.864,Bronchiectasis,C,A,False,True,0.09212823799794023,A
330,near_dup,4.0,8,3757,0.9172,Bronchiectasis,C,A,False,True,0.03110143408523217,A) Acute COPD exacerbation / infection
331,disjoint,0.0,8,3353,0.8186,Stable angina,A,D,False,True,0.08560757817394915,D
331,random,0.75,8,2765,0.675,Stable angina,A,D,False,True,0.013606174878077582,D
331,near_dup,4.0,8,3293,0.804,Stable angina,A,A,True,True,0.21779057944513625,A) Stable angina
332,disjoint,0.0,8,3190,0.7788,Chronic rhinosinusitis,A,A,True,True,0.48778361082077026,A
332,random,0.25,8,3384,0.8262,Chronic rhinosinusitis,A,A,True,True,0.5801598727703094,A
332,near_dup,4.0,8,2909,0.7102,Chronic rhinosinusitis,A,E,False,True,0.014481439262453932,E
333,disjoint,0.0,8,3040,0.7422,URTI,C,D,False,True,0.00876396312378347,D
333,random,1.125,8,3169,0.7737,URTI,C,C,True,True,0.2302095513312897,C) URTI
333,near_dup,4.0,8,3124,0.7627,URTI,C,C,True,True,0.33768733733215583,C
334,disjoint,0.0,8,3396,0.8291,Influenza,D,E,False,True,0.5254975624843619,"E) URTI

The symptoms suggest a respiratory infection with fever, chills, rash, and other flu-like symptoms. These are consistent with an Upper"
334,random,1.5,8,3723,0.9089,Influenza,D,E,False,True,0.3613620000423844,"E) URTI (Upper Respiratory Tract Infection)

The symptoms described, including fever, chills, cough, nasal congestion, runny nose"
334,near_dup,4.0,8,2920,0.7129,Influenza,D,E,False,True,0.3124923806753941,E
335,disjoint,0.0,8,3273,0.7991,Unstable angina,C,E,False,True,0.0020545090210362105,E
335,random,0.375,8,3226,0.7876,Unstable angina,C,E,False,True,0.0682455375790596,E
335,near_dup,4.0,8,3030,0.7397,Unstable angina,C,D,False,True,0.014717468060553074,D
336,disjoint,0.0,8,3000,0.7324,Viral pharyngitis,D,D,True,True,0.036704665049910545,D
336,random,0.75,8,2945,0.719,Viral pharyngitis,D,D,True,True,0.0016776900738477707,D
336,near_dup,4.0,8,2685,0.6555,Viral pharyngitis,D,A,False,True,0.07228556957699084,A) URTI
337,disjoint,0.0,8,3316,0.8096,Spontaneous pneumothorax,C,C,True,True,0.00201533242051255,C
337,random,0.875,8,3102,0.7573,Spontaneous pneumothorax,C,C,True,True,0.004622472183598347,C
337,near_dup,4.0,8,3120,0.7617,Spontaneous pneumothorax,C,C,True,True,0.011047343839891255,C
339,disjoint,0.0,8,3209,0.7834,URTI,C,C,True,True,0.36749621419976686,"C) URTI

Given the symptoms of significantly increased sweating, diffuse muscle pain, nasal congestion, and a cough, along with recent contact with someone who"
339,random,0.625,8,2813,0.6868,URTI,C,C,True,True,0.2716662960697237,"C) URTI

Given the symptoms of significantly increased sweating, diffuse muscle pain, nasal congestion or a clear runny nose, and a cough, along"
339,near_dup,4.0,8,3296,0.8047,URTI,C,C,True,True,0.06475288399087731,C
340,disjoint,0.0,8,2791,0.6814,Viral pharyngitis,D,C,False,True,0.3033220305223949,C
340,random,0.5,8,3062,0.7476,Viral pharyngitis,D,C,False,True,0.06478289045753627,C
340,near_dup,4.0,8,2460,0.6006,Viral pharyngitis,D,C,False,True,0.1967648245929816,"C) URTI

Given the symptoms and history, the most likely diagnosis is Upper Respiratory Tract Infection (URTI). The presence of nasal"
341,disjoint,0.0,8,3301,0.8059,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.0031553600372262736,E
341,random,1.0,8,3166,0.7729,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.0002913593935538472,E
341,near_dup,4.0,8,2429,0.593,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.00015129130358104703,E
342,disjoint,0.0,8,2880,0.7031,Acute dystonic reactions,C,C,True,True,0.11972125480707518,C
342,random,0.875,8,2973,0.7258,Acute dystonic reactions,C,C,True,True,0.13718367321826008,C
342,near_dup,4.0,8,2380,0.5811,Acute dystonic reactions,C,C,True,True,0.1590726666972273,C
343,disjoint,0.0,8,3238,0.7905,Possible NSTEMI / STEMI,E,E,True,True,0.0028056040573574137,E
343,random,1.375,8,3154,0.77,Possible NSTEMI / STEMI,E,E,True,True,0.1696700769243762,E
343,near_dup,4.0,8,3858,0.9419,Possible NSTEMI / STEMI,E,E,True,True,0.15209351014345884,E
344,disjoint,0.0,8,3214,0.7847,Myasthenia gravis,A,A,True,True,0.2785349268248183,A
344,random,0.5,8,3002,0.7329,Myasthenia gravis,A,A,True,True,0.31275102143217737,A
344,near_dup,4.0,8,2482,0.606,Myasthenia gravis,A,A,True,True,0.02610166197318146,A) Myasthenia gravis
345,disjoint,0.0,8,2902,0.7085,Influenza,E,A,False,True,0.4679437726736069,A
345,random,1.25,8,2922,0.7134,Influenza,E,A,False,True,0.31725464342162013,A
345,near_dup,4.0,8,3112,0.7598,Influenza,E,A,False,True,0.12760979094309732,A
347,disjoint,0.0,8,3421,0.8352,URTI,E,E,True,True,0.34584797186835203,E
347,random,0.5,8,3478,0.8491,URTI,E,E,True,True,0.1345022235999065,"E) URTI

Based on the symptoms and history provided, the most likely diagnosis is Upper Respiratory Tract Infection (URTI). The patient"
347,near_dup,4.0,8,3291,0.8035,URTI,E,E,True,True,0.3057513767853379,E
348,disjoint,0.0,8,2991,0.7302,Anemia,B,A,False,True,0.8607649803161621,A
348,random,0.25,8,2854,0.6968,Anemia,B,A,False,True,0.8347839713096619,A
348,near_dup,3.0,8,2561,0.6252,Anemia,B,B,True,True,0.14816460758447647,B
349,disjoint,0.0,8,3021,0.7375,Chronic rhinosinusitis,C,A,False,True,0.0625600736364965,A) Acute rhinosinusitis
349,random,1.25,8,2836,0.6924,Chronic rhinosinusitis,C,A,False,True,0.2782313779064225,A
349,near_dup,4.0,8,3079,0.7517,Chronic rhinosinusitis,C,A,False,True,0.019540512407427713,A) Acute rhinosinusitis
350,disjoint,0.0,8,3401,0.8303,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.012452464550733566,E
350,random,0.75,8,3522,0.8599,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.00214517253334634,E
350,near_dup,3.5,8,2487,0.6072,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.2755388380246586,E
351,disjoint,0.0,8,3272,0.7988,URTI,B,B,True,True,0.031505960894719465,B
351,random,0.125,8,3241,0.7913,URTI,B,B,True,True,0.050076097469172964,B
351,near_dup,4.0,8,3584,0.875,URTI,B,B,True,True,0.1278518059466478,B
352,disjoint,0.0,8,3171,0.7742,Anemia,C,C,True,True,0.023193697896800813,C
352,random,0.375,8,3014,0.7358,Anemia,C,C,True,True,0.009918828946325675,C
352,near_dup,3.0,8,2404,0.5869,Anemia,C,C,True,True,0.0645852227657997,C
353,disjoint,0.0,8,3142,0.7671,Anemia,D,D,True,True,0.025914707468473352,D
353,random,1.125,8,3289,0.803,Anemia,D,D,True,True,0.011338689859258011,D
353,near_dup,3.0,8,2820,0.6885,Anemia,D,D,True,True,0.03457404294999833,D
354,disjoint,0.0,8,2876,0.7021,Myasthenia gravis,C,C,True,True,0.1995163271317324,C
354,random,0.375,8,2747,0.6707,Myasthenia gravis,C,C,True,True,0.02235861574399678,C
354,near_dup,4.0,8,2434,0.5942,Myasthenia gravis,C,C,True,True,0.12102577926475533,C
355,disjoint,0.0,8,2971,0.7253,Pulmonary embolism,E,D,False,True,0.5029971843934309,"D) Possible NSTEMI / STEMI

The patient's symptoms include severe chest pain radiating to the shoulders and back, which could indicate myocardial ischem"
355,random,1.875,8,2675,0.6531,Pulmonary embolism,E,E,True,True,0.003136056038783863,E
355,near_dup,4.0,8,2890,0.7056,Pulmonary embolism,E,E,True,True,0.159130363686927,E
357,disjoint,0.0,8,3205,0.7825,Acute rhinosinusitis,D,D,True,True,0.003551602008315058,D
357,random,1.0,8,2884,0.7041,Acute rhinosinusitis,D,D,True,True,0.0014801901836563047,D
357,near_dup,4.0,8,2809,0.6858,Acute rhinosinusitis,D,C,False,True,0.2876211032271385,C
358,disjoint,0.0,8,3351,0.8181,Localized edema,D,D,True,True,0.13961365818977356,D
358,random,0.75,8,3093,0.7551,Localized edema,D,D,True,True,0.09038950875401497,D
358,near_dup,3.125,8,3729,0.9104,Localized edema,D,D,True,True,0.28616030514240265,D
359,disjoint,0.0,8,3337,0.8147,Tuberculosis,E,A,False,True,0.08070146568968539,A) Pulmonary neoplasm
359,random,1.125,8,2956,0.7217,Tuberculosis,E,A,False,True,0.09104442857523054,A) Pulmonary neoplasm
359,near_dup,4.0,8,3325,0.8118,Tuberculosis,E,B,False,True,0.2316357921808958,B
360,disjoint,0.0,8,3529,0.8616,Myasthenia gravis,C,C,True,True,0.050725488076352576,C
360,random,0.125,8,3720,0.9082,Myasthenia gravis,C,C,True,True,0.29327506340268883,C
360,near_dup,4.0,8,2464,0.6016,Myasthenia gravis,C,C,True,True,0.20397211877207155,C
361,disjoint,0.0,8,3067,0.7488,Bronchitis,E,C,False,True,0.13779964484274387,C
361,random,0.875,8,2661,0.6497,Bronchitis,E,C,False,True,0.27502413047477603,C
361,near_dup,4.0,8,3287,0.8025,Bronchitis,E,C,False,True,0.05391826991126436,C
362,disjoint,0.0,8,2705,0.6604,Acute pulmonary edema,B,B,True,True,0.2460493697435595,B
362,random,0.875,8,3181,0.7766,Acute pulmonary edema,B,B,True,True,0.0019609645823948085,B
362,near_dup,4.0,8,3277,0.8,Acute pulmonary edema,B,B,True,True,0.07586712203919888,B
363,disjoint,0.0,8,3592,0.877,Panic attack,B,B,True,True,0.003634611493907869,B
363,random,0.5,8,3561,0.8694,Panic attack,B,B,True,True,0.0028550703427754343,B
363,near_dup,4.0,8,3889,0.9495,Panic attack,B,B,True,True,0.007548723374384281,B
364,disjoint,0.0,8,2842,0.6938,Acute dystonic reactions,D,D,True,True,0.05471731945979741,D
364,random,0.375,8,2969,0.7249,Acute dystonic reactions,D,D,True,True,0.013371387601182505,D
364,near_dup,4.0,8,2445,0.5969,Acute dystonic reactions,D,D,True,True,0.23603633921067058,D
365,disjoint,0.0,8,3219,0.7859,Anemia,E,E,True,True,0.03415336462194318,E
365,random,0.625,8,3237,0.7903,Anemia,E,E,True,True,0.004394490006461638,E
365,near_dup,3.625,8,3456,0.8438,Anemia,E,E,True,True,0.056374738839963356,E
366,disjoint,0.0,8,2869,0.7004,Anemia,E,E,True,True,0.005698872068023775,E
366,random,0.625,8,2842,0.6938,Anemia,E,E,True,True,0.013098955736495554,E
366,near_dup,4.0,8,3917,0.9563,Anemia,E,E,True,True,0.330012533991623,"E) Anemia

Given the symptoms of fatigue, dizziness, lightheadedness, and pallor, along with a poor diet and chronic kidney"
367,disjoint,0.0,8,3132,0.7646,Viral pharyngitis,E,E,True,True,0.002525681455153972,E
367,random,0.75,8,3432,0.8379,Viral pharyngitis,E,E,True,True,0.012390809124497082,E
367,near_dup,4.0,8,2784,0.6797,Viral pharyngitis,E,E,True,True,0.10389814036898315,E
368,disjoint,0.0,8,2971,0.7253,Acute laryngitis,A,D,False,True,0.22787878662347794,D
368,random,0.875,8,2917,0.7122,Acute laryngitis,A,A,True,True,0.22299794098944403,A
368,near_dup,4.0,8,2498,0.6099,Acute laryngitis,A,A,True,True,0.07851488168785181,A) Acute laryngitis
369,disjoint,0.0,8,3157,0.7708,Anemia,E,E,True,True,0.034133515786379576,E
369,random,0.125,8,2913,0.7112,Anemia,E,E,True,True,0.021968600864056498,E
369,near_dup,3.25,8,2627,0.6414,Anemia,E,E,True,True,0.07764921896159649,E
370,disjoint,0.0,8,3376,0.8242,Sarcoidosis,B,A,False,True,0.10481710354737572,A) Pulmonary embolism
370,random,0.5,8,2725,0.6653,Sarcoidosis,B,A,False,True,0.05638480821335179,A) Pulmonary embolism
370,near_dup,3.0,8,3576,0.873,Sarcoidosis,B,A,False,True,0.630010187625885,A
371,disjoint,0.0,8,2806,0.6851,Possible NSTEMI / STEMI,B,B,True,True,0.09243785473910293,B
371,random,0.375,8,2903,0.7087,Possible NSTEMI / STEMI,B,B,True,True,0.007086340380624279,B
371,near_dup,3.375,8,3145,0.7678,Possible NSTEMI / STEMI,B,B,True,True,0.0020675358794051135,B
373,disjoint,0.0,8,2725,0.6653,Viral pharyngitis,D,A,False,True,0.481310534941646,"A) URTI

Given the symptoms of cough, fever, nasal congestion, and the presence of multiple people in close proximity (living with 4 or"
373,random,0.625,8,2754,0.6724,Viral pharyngitis,D,A,False,True,0.1215963323607004,A) URTI
373,near_dup,4.0,8,2413,0.5891,Viral pharyngitis,D,A,False,True,0.20393862565931142,"A) URTI

Given the symptoms and history, this patient likely has an Upper Respiratory Tract Infection (URTI). The presence of cough"
374,disjoint,0.0,8,2789,0.6809,Anemia,D,D,True,True,0.12159000337123871,D
374,random,0.625,8,3065,0.7483,Anemia,D,D,True,True,0.006550635822350159,D
374,near_dup,3.0,8,3253,0.7942,Anemia,D,D,True,True,0.001594228206158732,D
375,disjoint,0.0,8,3170,0.7739,Pulmonary embolism,B,B,True,True,0.00520523069144474,B
375,random,1.375,8,2874,0.7017,Pulmonary embolism,B,B,True,True,0.008976466699095909,B
375,near_dup,4.0,8,2855,0.697,Pulmonary embolism,B,C,False,True,0.0952029824256897,C
376,disjoint,0.0,8,3002,0.7329,Viral pharyngitis,D,B,False,True,0.19106764672324061,B
376,random,0.875,8,2625,0.6409,Viral pharyngitis,D,B,False,True,0.0960402567870915,B
376,near_dup,4.0,8,2527,0.6169,Viral pharyngitis,D,B,False,True,0.31247984499350423,B
377,disjoint,0.0,8,3123,0.7625,Acute dystonic reactions,C,C,True,True,0.22315473828482624,C
377,random,1.5,8,3098,0.7563,Acute dystonic reactions,C,C,True,True,0.04984519607967286,C
377,near_dup,4.0,8,2255,0.5505,Acute dystonic reactions,C,C,True,True,0.11662395681577209,C
378,disjoint,0.0,8,2651,0.6472,Anemia,D,D,True,True,0.002436724819887104,D
378,random,0.875,8,3488,0.8516,Anemia,D,D,True,True,0.00783449958052529,D
378,near_dup,3.25,8,3592,0.877,Anemia,D,D,True,True,0.012218390041539351,D
379,disjoint,0.0,8,3472,0.8477,Bronchitis,A,A,True,True,0.09006080212054712,A) Bronchitis
379,random,1.375,8,3636,0.8877,Bronchitis,A,A,True,True,0.35402380861341953,A
379,near_dup,4.0,8,3072,0.75,Bronchitis,A,A,True,True,0.2670189365744591,A
380,disjoint,0.0,8,2826,0.6899,Anemia,D,D,True,True,0.054809943125306404,D
380,random,0.5,8,2947,0.7195,Anemia,D,D,True,True,0.02889164763291774,D
