condition,x_now,y_later,t_delay,repeat_idx,prompt,response,choice,steering_layer,signed_strength,probe_train_regime,probe_feature_name,vector_key,probe_artifact_path
steer_immediate_minus64,100,150,tomorrow,1,What would you prefer 100$ now or 150$ in tomorrow? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,week,1,What would you prefer 100$ now or 150$ in week? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,month,1,What would you prefer 100$ now or 150$ in month? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,year,1,What would you prefer 100$ now or 150$ in year? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,2 years,1,What would you prefer 100$ now or 150$ in 2 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,3 years,1,What would you prefer 100$ now or 150$ in 3 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,5 years,1,What would you prefer 100$ now or 150$ in 5 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,150,10 years,1,What would you prefer 100$ now or 150$ in 10 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,tomorrow,1,What would you prefer 100$ now or 200$ in tomorrow? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,week,1,What would you prefer 100$ now or 200$ in week? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,month,1,What would you prefer 100$ now or 200$ in month? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,year,1,What would you prefer 100$ now or 200$ in year? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,2 years,1,What would you prefer 100$ now or 200$ in 2 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,3 years,1,What would you prefer 100$ now or 200$ in 3 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,5 years,1,What would you prefer 100$ now or 200$ in 5 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,200,10 years,1,What would you prefer 100$ now or 200$ in 10 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,tomorrow,1,What would you prefer 100$ now or 500$ in tomorrow? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,week,1,What would you prefer 100$ now or 500$ in week? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,month,1,What would you prefer 100$ now or 500$ in month? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,year,1,What would you prefer 100$ now or 500$ in year? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,2 years,1,What would you prefer 100$ now or 500$ in 2 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,3 years,1,What would you prefer 100$ now or 500$ in 3 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,5 years,1,What would you prefer 100$ now or 500$ in 5 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,500,10 years,1,What would you prefer 100$ now or 500$ in 10 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,tomorrow,1,What would you prefer 100$ now or 1000$ in tomorrow? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,week,1,What would you prefer 100$ now or 1000$ in week? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,month,1,What would you prefer 100$ now or 1000$ in month? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,year,1,What would you prefer 100$ now or 1000$ in year? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,2 years,1,What would you prefer 100$ now or 1000$ in 2 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,3 years,1,What would you prefer 100$ now or 1000$ in 3 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,5 years,1,What would you prefer 100$ now or 1000$ in 5 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,1000,10 years,1,What would you prefer 100$ now or 1000$ in 10 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,tomorrow,1,What would you prefer 100$ now or 10000$ in tomorrow? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,week,1,What would you prefer 100$ now or 10000$ in week? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,month,1,What would you prefer 100$ now or 10000$ in month? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,year,1,What would you prefer 100$ now or 10000$ in year? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,2 years,1,What would you prefer 100$ now or 10000$ in 2 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,3 years,1,What would you prefer 100$ now or 10000$ in 3 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,5 years,1,What would you prefer 100$ now or 10000$ in 5 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
steer_immediate_minus64,100,10000,10 years,1,What would you prefer 100$ now or 10000$ in 10 years? Answer in just a few words.,I prefer $100 now.,x_now,22,-64.0,explicit_train_only,mean_answer_tokens,mm_steering_vectors,/content/drive/MyDrive/spar-ai-temporal-activations-experiments-results/qwen_question_options_answer_probe_variations_colab/20260405-185421/qwen3_4b_question_options_answer_probe_artifacts_20260405-185421.npz
