grid_row_id,amount_scale_factor,amount_scale_factor_text,base_x_now,base_x_now_text,base_y_later,base_y_later_text,x_now,x_now_text,y_later,y_later_text,amount_multiplier,amount_multiplier_text,t_delay,time_delay_format,repeat_idx,user_pov,prompt_format,prompt,response,response_for_parse,thinking_trace_removed_for_parse,choice,choice_binary,patch_layer,prompt_len,question_mark_token_idx,question_mark_token_text,sentence_period_token_idx,sentence_period_token_text,baseline_candidate_immediate_text,baseline_candidate_delayed_text,baseline_immediate_sum_logprob,baseline_immediate_avg_logprob,baseline_immediate_token_count,baseline_delayed_sum_logprob,baseline_delayed_avg_logprob,baseline_delayed_token_count,baseline_delayed_minus_immediate_sum_logprob,baseline_delayed_minus_immediate_avg_logprob,baseline_forced_choice_prefers_delayed_sum,baseline_forced_choice_prefers_delayed_avg,baseline_forced_choice_p_delayed_from_sum,baseline_forced_choice_patch_applied
scale=6|mult=1.01|t=1 day|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 1 day. What should I choose? Answer in just a few words.,Take the 606$ in 1 day.,Take the 606$ in 1 day.,False,y_later,1.0,40,47,30,?,37,.,600$ now,606$ in 1 day,-5.989785194396973,-1.1979570388793945,5,-5.423995494842529,-0.6779994368553162,8,0.5657896995544434,0.5199576020240784,1.0,1.0,0.6377911038118472,False
scale=6|mult=1.01|t=1 hour|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 1 hour. What should I choose? Answer in just a few words.,Take the 606$ in 1 hour.,Take the 606$ in 1 hour.,False,y_later,1.0,40,47,30,?,37,.,600$ now,606$ in 1 hour,-5.933167934417725,-1.186633586883545,5,-4.837228298187256,-0.604653537273407,8,1.0959396362304688,0.5819800496101379,1.0,1.0,0.74949854291131,False
scale=6|mult=1.01|t=1095 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 1095 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,606$ in 1095 days,-6.299437999725342,-1.2598875761032104,5,-8.082509994506836,-0.7347736358642578,11,-1.7830719947814941,0.5251139402389526,0.0,1.0,0.14392421931265864,False
scale=6|mult=1.01|t=1825 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 1825 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,606$ in 1825 days,-6.213998317718506,-1.2427996397018433,5,-7.842804908752441,-0.7129822969436646,11,-1.6288065910339355,0.5298173427581787,0.0,1.0,0.1639939118816771,False
scale=6|mult=1.01|t=2 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 2 days. What should I choose? Answer in just a few words.,Take the 606$ in 2 days.,Take the 606$ in 2 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,606$ in 2 days,-7.339051246643066,-1.4678102731704712,5,-4.961443901062012,-0.6201804876327515,8,2.3776073455810547,0.8476297855377197,1.0,1.0,0.915103736131432,False
scale=6|mult=1.01|t=30 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 30 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,606$ in 30 days,-4.588726043701172,-0.9177452325820923,5,-5.52154541015625,-0.6135050654411316,9,-0.9328193664550781,0.3042401671409607,0.0,1.0,0.28235307640556995,False
scale=6|mult=1.01|t=365 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 365 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,606$ in 365 days,-6.229407787322998,-1.2458815574645996,5,-8.043851852416992,-0.8043851852416992,10,-1.8144440650939941,0.4414963722229004,0.0,1.0,0.14010187756407338,False
scale=6|mult=1.01|t=3650 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 3650 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,606$ in 3650 days,-5.535326957702637,-1.1070654392242432,5,-7.827043533325195,-0.7115494608879089,11,-2.2917165756225586,0.39551597833633423,0.0,1.0,0.09181131809702602,False
scale=6|mult=1.01|t=7 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 7 days. What should I choose? Answer in just a few words.,Take the 606$ in 7 days.,Take the 606$ in 7 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,606$ in 7 days,-4.815953254699707,-0.9631906747817993,5,-3.593796491622925,-0.4492245614528656,8,1.2221567630767822,0.5139661133289337,1.0,1.0,0.7724428769390259,False
scale=6|mult=1.01|t=730 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 730 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,606$ in 730 days,-5.958802223205566,-1.1917604207992554,5,-8.685103416442871,-0.868510365486145,10,-2.7263011932373047,0.32325005531311035,0.0,1.0,0.061439106410687686,False
scale=6|mult=1.01|t=8 hours|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 8 hours. What should I choose? Answer in just a few words.,Take the 606$ in 8 hours.,Take the 606$ in 8 hours.,False,y_later,1.0,40,47,30,?,37,.,600$ now,606$ in 8 hours,-5.889003276824951,-1.1778006553649902,5,-5.166564464569092,-0.6458205580711365,8,0.7224388122558594,0.5319800972938538,1.0,1.0,0.673143833911088,False
scale=6|mult=1.01|t=90 days|repeat=1,6.0,6,100,100,101,101,600,600,606.0,606,1.01,1.01,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 606$ in 90 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,606$ in 90 days,-5.104982852935791,-1.0209965705871582,5,-6.8191118240356445,-0.7576791048049927,9,-1.7141289710998535,0.2633174657821655,0.0,1.0,0.15262893585921714,False
scale=6|mult=1.1|t=1 day|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 1 day. What should I choose? Answer in just a few words.,Take the 660$ in 1 day.,Take the 660$ in 1 day.,False,y_later,1.0,40,47,30,?,37,.,600$ now,660$ in 1 day,-5.040055274963379,-1.0080111026763916,5,-5.981797695159912,-0.747724711894989,8,-0.9417424201965332,0.2602863907814026,0.0,1.0,0.2805485162269188,False
scale=6|mult=1.1|t=1 hour|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 1 hour. What should I choose? Answer in just a few words.,Take the 660$ in 1 hour.,Take the 660$ in 1 hour.,False,y_later,1.0,40,47,30,?,37,.,600$ now,660$ in 1 hour,-6.549026966094971,-1.3098053932189941,5,-4.360126972198486,-0.5450158715248108,8,2.1888999938964844,0.7647895216941833,1.0,1.0,0.8992482887582874,False
scale=6|mult=1.1|t=1095 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 1095 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,660$ in 1095 days,-6.150684833526611,-1.2301369905471802,5,-8.989158630371094,-0.817196249961853,11,-2.8384737968444824,0.41294074058532715,0.0,1.0,0.05528018858103822,False
scale=6|mult=1.1|t=1825 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 1825 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,660$ in 1825 days,-6.198492050170898,-1.2396984100341797,5,-8.55118179321289,-0.7773801684379578,11,-2.352689743041992,0.4623182415962219,0.0,1.0,0.08685221466846874,False
scale=6|mult=1.1|t=2 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 2 days. What should I choose? Answer in just a few words.,Take the 660$ in 2 days.,Take the 660$ in 2 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,660$ in 2 days,-5.567605495452881,-1.1135210990905762,5,-5.246989727020264,-0.655873715877533,8,0.3206157684326172,0.4576473832130432,1.0,1.0,0.5794743122999395,False
scale=6|mult=1.1|t=30 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 30 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,660$ in 30 days,-4.824984073638916,-0.9649968147277832,5,-6.5805182456970215,-0.7311686873435974,9,-1.7555341720581055,0.2338281273841858,0.0,1.0,0.14735053591174935,False
scale=6|mult=1.1|t=365 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 365 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,660$ in 365 days,-5.931735992431641,-1.186347246170044,5,-9.663151741027832,-0.9663152098655701,10,-3.7314157485961914,0.22003203630447388,0.0,1.0,0.023398294826828907,False
scale=6|mult=1.1|t=3650 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 3650 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,660$ in 3650 days,-5.676952838897705,-1.1353906393051147,5,-8.637429237365723,-0.7852208614349365,11,-2.9604763984680176,0.3501697778701782,0.0,1.0,0.04924369691052158,False
scale=6|mult=1.1|t=7 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 7 days. What should I choose? Answer in just a few words.,Take the 660$ in 7 days.,Take the 660$ in 7 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,660$ in 7 days,-3.9001219272613525,-0.7800244092941284,5,-4.467818260192871,-0.5584772825241089,8,-0.5676963329315186,0.22154712677001953,0.0,1.0,0.3617685537444011,False
scale=6|mult=1.1|t=730 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 730 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,660$ in 730 days,-5.796289443969727,-1.1592578887939453,5,-9.008353233337402,-0.9008353352546692,10,-3.212063789367676,0.2584225535392761,0.0,1.0,0.03871425642350798,False
scale=6|mult=1.1|t=8 hours|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 8 hours. What should I choose? Answer in just a few words.,Take the 660$ in 8 hours.,Take the 660$ in 8 hours.,False,y_later,1.0,40,47,30,?,37,.,600$ now,660$ in 8 hours,-6.57963228225708,-1.315926432609558,5,-5.298962593078613,-0.6623703241348267,8,1.2806696891784668,0.6535561084747314,1.0,1.0,0.7825637507744423,False
scale=6|mult=1.1|t=90 days|repeat=1,6.0,6,100,100,110,110,600,600,660.0,660,1.1,1.1,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 660$ in 90 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,660$ in 90 days,-5.420853137969971,-1.0841706991195679,5,-8.337732315063477,-0.9264147281646729,9,-2.916879177093506,0.15775597095489502,0.0,1.0,0.051325444752976394,False
scale=6|mult=1.5|t=1 day|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 1 day. What should I choose? Answer in just a few words.,Take the 900$ in 1 day.,Take the 900$ in 1 day.,False,y_later,1.0,40,47,30,?,37,.,600$ now,900$ in 1 day,-10.283488273620605,-2.0566976070404053,5,-4.07573938369751,-0.5094674229621887,8,6.207748889923096,1.5472301840782166,1.0,1.0,0.9979902815283742,False
scale=6|mult=1.5|t=1 hour|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 1 hour. What should I choose? Answer in just a few words.,Take the 900$ in 1 hour.,Take the 900$ in 1 hour.,False,y_later,1.0,40,47,30,?,37,.,600$ now,900$ in 1 hour,-10.870599746704102,-2.1741199493408203,5,-4.293318271636963,-0.5366647839546204,8,6.577281475067139,1.6374551653862,1.0,1.0,0.9986103066045479,False
scale=6|mult=1.5|t=1095 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 1095 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,900$ in 1095 days,-6.54141092300415,-1.3082822561264038,5,-8.455580711364746,-0.7686891555786133,11,-1.9141697883605957,0.5395931005477905,0.0,1.0,0.1285131224294285,False
scale=6|mult=1.5|t=1825 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 1825 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,900$ in 1825 days,-6.440413951873779,-1.2880828380584717,5,-9.790668487548828,-0.8900607824325562,11,-3.350254535675049,0.3980220556259155,0.0,1.0,0.03388683005098863,False
scale=6|mult=1.5|t=2 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 2 days. What should I choose? Answer in just a few words.,Take the 900$ in 2 days.,Take the 900$ in 2 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,900$ in 2 days,-10.129135131835938,-2.025827169418335,5,-4.097674369812012,-0.5122092962265015,8,6.031460762023926,1.5136178731918335,1.0,1.0,0.9976037730061894,False
scale=6|mult=1.5|t=30 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 30 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,900$ in 30 days,-8.344218254089355,-1.6688436269760132,5,-4.511763572692871,-0.5013070702552795,9,3.8324546813964844,1.1675365567207336,1.0,1.0,0.9788026669365965,False
scale=6|mult=1.5|t=365 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 365 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,900$ in 365 days,-6.615563869476318,-1.3231128454208374,5,-9.787623405456543,-0.9787623286247253,10,-3.1720595359802246,0.34435051679611206,0.0,1.0,0.04023081666077168,False
scale=6|mult=1.5|t=3650 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 3650 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,900$ in 3650 days,-5.867605686187744,-1.1735211610794067,5,-11.290948867797852,-1.0264499187469482,11,-5.423343181610107,0.1470712423324585,0.0,1.0,0.004392987118597758,False
scale=6|mult=1.5|t=7 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 7 days. What should I choose? Answer in just a few words.,Take the 900$ in 7 days.,Take the 900$ in 7 days.,False,y_later,1.0,40,47,30,?,37,.,600$ now,900$ in 7 days,-8.931848526000977,-1.7863696813583374,5,-3.609013319015503,-0.45112666487693787,8,5.322835206985474,1.3352430164813995,1.0,1.0,0.9951447867048725,False
scale=6|mult=1.5|t=730 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 730 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,900$ in 730 days,-6.248457431793213,-1.2496914863586426,5,-9.62691593170166,-0.962691605091095,10,-3.3784584999084473,0.2869998812675476,0.0,1.0,0.0329755149818121,False
scale=6|mult=1.5|t=8 hours|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 8 hours. What should I choose? Answer in just a few words.,Take the 900$ in 8 hours.,Take the 900$ in 8 hours.,False,y_later,1.0,40,47,30,?,37,.,600$ now,900$ in 8 hours,-9.888436317443848,-1.9776872396469116,5,-6.32192850112915,-0.7902410626411438,8,3.5665078163146973,1.1874461770057678,1.0,1.0,0.9725220214711351,False
scale=6|mult=1.5|t=90 days|repeat=1,6.0,6,100,100,150,150,600,600,900.0,900,1.5,1.5,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 900$ in 90 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,48,31,?,38,.,600$ now,900$ in 90 days,-6.819730758666992,-1.3639461994171143,5,-6.703235626220703,-0.7448039650917053,9,0.11649513244628906,0.6191422343254089,1.0,1.0,0.5290908908962928,False
scale=6|mult=2|t=1 day|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 1 day. What should I choose? Answer in just a few words.,Take the 1200$ in 1 day.,Take the 1200$ in 1 day.,False,y_later,1.0,40,48,31,?,38,.,600$ now,1200$ in 1 day,-9.838176727294922,-1.9676353931427002,5,-4.442419052124023,-0.49360212683677673,9,5.395757675170898,1.4740332663059235,1.0,1.0,0.9954846979808414,False
scale=6|mult=2|t=1 hour|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 1 hour. What should I choose? Answer in just a few words.,Take the 1200$ in 1 hour.,Take the 1200$ in 1 hour.,False,y_later,1.0,40,48,31,?,38,.,600$ now,1200$ in 1 hour,-10.144121170043945,-2.0288243293762207,5,-5.005178928375244,-0.5561310052871704,9,5.138942241668701,1.4726933240890503,1.0,1.0,0.9941702957272915,False
scale=6|mult=2|t=1095 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 1095 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,1200$ in 1095 days,-7.00055456161499,-1.4001109600067139,5,-5.94622802734375,-0.4955190122127533,12,1.0543265342712402,0.9045919477939606,1.0,1.0,0.7416048466483913,False
scale=6|mult=2|t=1825 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,1825 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 1825 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,1200$ in 1825 days,-6.451967239379883,-1.2903934717178345,5,-7.2303619384765625,-0.6025301814079285,12,-0.7783946990966797,0.687863290309906,0.0,1.0,0.31466596824348253,False
scale=6|mult=2|t=2 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,2 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 2 days. What should I choose? Answer in just a few words.,Take the 1200$ in 2 days.,Take the 1200$ in 2 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,1200$ in 2 days,-8.937273979187012,-1.7874548435211182,5,-4.305276393890381,-0.4783640503883362,9,4.631997585296631,1.309090793132782,1.0,1.0,0.9903585695578537,False
scale=6|mult=2|t=30 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,30 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 30 days. What should I choose? Answer in just a few words.,Take the 1200$ in 30 days.,Take the 1200$ in 30 days.,False,y_later,1.0,40,49,32,?,39,.,600$ now,1200$ in 30 days,-8.899020195007324,-1.7798041105270386,5,-3.5983827114105225,-0.3598382771015167,10,5.300637483596802,1.4199658334255219,1.0,1.0,0.9950363478843425,False
scale=6|mult=2|t=365 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,365 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 365 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,1200$ in 365 days,-6.534063816070557,-1.3068127632141113,5,-7.233917713165283,-0.6576288938522339,11,-0.6998538970947266,0.6491838693618774,0.0,1.0,0.33184462152270205,False
scale=6|mult=2|t=3650 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,3650 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 3650 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,51,34,?,41,.,600$ now,1200$ in 3650 days,-5.847315788269043,-1.1694631576538086,5,-10.982585906982422,-0.9152154922485352,12,-5.135270118713379,0.25424766540527344,0.0,1.0,0.005851025531583652,False
scale=6|mult=2|t=7 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,7 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 7 days. What should I choose? Answer in just a few words.,Take the 1200$ in 7 days.,Take the 1200$ in 7 days.,False,y_later,1.0,40,48,31,?,38,.,600$ now,1200$ in 7 days,-8.268315315246582,-1.6536630392074585,5,-3.5218605995178223,-0.39131784439086914,9,4.74645471572876,1.2623451948165894,1.0,1.0,0.9913923132140924,False
scale=6|mult=2|t=730 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,730 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 730 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,50,33,?,40,.,600$ now,1200$ in 730 days,-6.356121063232422,-1.2712242603302002,5,-8.570104598999023,-0.7791004180908203,11,-2.2139835357666016,0.4921238422393799,0.0,1.0,0.09850177230174205,False
scale=6|mult=2|t=8 hours|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,8 hours,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 8 hours. What should I choose? Answer in just a few words.,Take the 1200$ in 8 hours.,Take the 1200$ in 8 hours.,False,y_later,1.0,40,48,31,?,38,.,600$ now,1200$ in 8 hours,-9.505250930786133,-1.9010502099990845,5,-5.866318702697754,-0.6518132090568542,9,3.638932228088379,1.2492370009422302,1.0,1.0,0.9743925824787797,False
scale=6|mult=2|t=90 days|repeat=1,6.0,6,100,100,200,200,600,600,1200.0,1200,2.0,2,90 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 1200$ in 90 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 600$ now.,False,x_now,0.0,40,49,32,?,39,.,600$ now,1200$ in 90 days,-7.682579517364502,-1.5365159511566162,5,-5.589202404022217,-0.5589202642440796,10,2.093377113342285,0.9775956869125366,1.0,1.0,0.8902578008259037,False
scale=6|mult=5|t=1 day|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,1 day,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 1 day. What should I choose? Answer in just a few words.,Take the 3000$ in 1 day.,Take the 3000$ in 1 day.,False,y_later,1.0,40,48,31,?,38,.,600$ now,3000$ in 1 day,-9.661190032958984,-1.932237982749939,5,-3.8503570556640625,-0.4278174638748169,9,5.810832977294922,1.504420518875122,1.0,1.0,0.9970140085276131,False
scale=6|mult=5|t=1 hour|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,1 hour,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 1 hour. What should I choose? Answer in just a few words.,Take the $3000 in 1 hour.,Take the $3000 in 1 hour.,False,y_later,1.0,40,48,31,?,38,.,600$ now,3000$ in 1 hour,-9.67481803894043,-1.934963583946228,5,-4.112922191619873,-0.4569913446903229,9,5.561895847320557,1.4779722392559052,1.0,1.0,0.996173213929948,False
scale=6|mult=5|t=1095 days|repeat=1,6.0,6,100,100,500,500,600,600,3000.0,3000,5.0,5,1095 days,day_counts,1,True,user_pov_time_utility_question,I have an offer to take 600$ now or 3000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 3000$ in 1095 days.,Take the 3000$ in 1095 days.,False,y_later,1.0,40,51,34,?,41,.,600$ now,3000$ in 1095 days,-8.206329345703125,-1.641265869140625,5,-4.514681339263916,-0.37622344493865967,12,3.691648006439209,1.2650424242019653,1.0,1.0,0.9756755481228502,False
