patch_case_id,patch_family,patch_subtype,clean_grid_row_id,corrupt_grid_row_id,clean_choice,corrupt_choice,clean_choice_binary,corrupt_choice_binary,clean_amount_scale_factor_text,corrupt_amount_scale_factor_text,clean_amount_multiplier_text,corrupt_amount_multiplier_text,clean_t_delay,corrupt_t_delay,clean_x_now_text,clean_y_later_text,corrupt_x_now_text,corrupt_y_later_text,repeat_idx,clean_prompt,corrupt_prompt,clean_response,corrupt_response,case_clean_minus_corrupt_binary
t_00067,corrupt_t,closest_delay_pair_shorter_into_longer,scale=2|mult=5|t=30 days|repeat=1,scale=2|mult=5|t=90 days|repeat=1,y_later,x_now,1.0,0.0,2,2,5,5,30 days,90 days,200,1000,200,1000,1,I have an offer to take 200$ now or 1000$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 1000$ in 90 days. What should I choose? Answer in just a few words.,Choose the $1000 in 30 days.,"It depends on your financial needs and the interest rate you could earn on $200 in 90 days. If you can invest the $200 at a rate higher than ~10.7% annually, take it now. Otherwise, take the $1000.",1.0
t_00068,corrupt_t,closest_delay_pair_longer_into_shorter,scale=2|mult=5|t=90 days|repeat=1,scale=2|mult=5|t=30 days|repeat=1,x_now,y_later,0.0,1.0,2,2,5,5,90 days,30 days,200,1000,200,1000,1,I have an offer to take 200$ now or 1000$ in 90 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 1000$ in 30 days. What should I choose? Answer in just a few words.,"It depends on your financial needs and the interest rate you could earn on $200 in 90 days. If you can invest the $200 at a rate higher than ~10.7% annually, take it now. Otherwise, take the $1000.",Choose the $1000 in 30 days.,-1.0
t_00069,corrupt_t,closest_delay_pair_shorter_into_longer,scale=2|mult=100|t=730 days|repeat=1,scale=2|mult=100|t=1095 days|repeat=1,y_later,x_now,1.0,0.0,2,2,100,100,730 days,1095 days,200,20000,200,20000,1,I have an offer to take 200$ now or 20000$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 20000$ in 1095 days. What should I choose? Answer in just a few words.,Take the 20000$ in 730 days.,Take the $200 now.,1.0
t_00070,corrupt_t,closest_delay_pair_longer_into_shorter,scale=2|mult=100|t=1095 days|repeat=1,scale=2|mult=100|t=730 days|repeat=1,x_now,y_later,0.0,1.0,2,2,100,100,1095 days,730 days,200,20000,200,20000,1,I have an offer to take 200$ now or 20000$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 200$ now or 20000$ in 730 days. What should I choose? Answer in just a few words.,Take the $200 now.,Take the 20000$ in 730 days.,-1.0
t_00071,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=1.01|t=7 days|repeat=1,scale=6|mult=1.01|t=30 days|repeat=1,y_later,x_now,1.0,0.0,6,6,1.01,1.01,7 days,30 days,600,606,600,606,1,I have an offer to take 600$ now or 606$ in 7 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 606$ in 30 days. What should I choose? Answer in just a few words.,Take the 606$ in 7 days.,Take the 600$ now.,1.0
t_00072,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=1.01|t=30 days|repeat=1,scale=6|mult=1.01|t=7 days|repeat=1,x_now,y_later,0.0,1.0,6,6,1.01,1.01,30 days,7 days,600,606,600,606,1,I have an offer to take 600$ now or 606$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 606$ in 7 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 606$ in 7 days.,-1.0
t_00073,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=1.1|t=7 days|repeat=1,scale=6|mult=1.1|t=30 days|repeat=1,y_later,x_now,1.0,0.0,6,6,1.1,1.1,7 days,30 days,600,660,600,660,1,I have an offer to take 600$ now or 660$ in 7 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 660$ in 30 days. What should I choose? Answer in just a few words.,Take the 660$ in 7 days.,Take the 600$ now.,1.0
t_00074,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=1.1|t=30 days|repeat=1,scale=6|mult=1.1|t=7 days|repeat=1,x_now,y_later,0.0,1.0,6,6,1.1,1.1,30 days,7 days,600,660,600,660,1,I have an offer to take 600$ now or 660$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 660$ in 7 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 660$ in 7 days.,-1.0
t_00075,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=1.5|t=7 days|repeat=1,scale=6|mult=1.5|t=30 days|repeat=1,y_later,x_now,1.0,0.0,6,6,1.5,1.5,7 days,30 days,600,900,600,900,1,I have an offer to take 600$ now or 900$ in 7 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 900$ in 30 days. What should I choose? Answer in just a few words.,Take the 900$ in 7 days.,Take the 600$ now.,1.0
t_00076,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=1.5|t=30 days|repeat=1,scale=6|mult=1.5|t=7 days|repeat=1,x_now,y_later,0.0,1.0,6,6,1.5,1.5,30 days,7 days,600,900,600,900,1,I have an offer to take 600$ now or 900$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 900$ in 7 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 900$ in 7 days.,-1.0
t_00077,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=2|t=30 days|repeat=1,scale=6|mult=2|t=90 days|repeat=1,y_later,x_now,1.0,0.0,6,6,2,2,30 days,90 days,600,1200,600,1200,1,I have an offer to take 600$ now or 1200$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 1200$ in 90 days. What should I choose? Answer in just a few words.,Take the 1200$ in 30 days.,Take the 600$ now.,1.0
t_00078,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=2|t=90 days|repeat=1,scale=6|mult=2|t=30 days|repeat=1,x_now,y_later,0.0,1.0,6,6,2,2,90 days,30 days,600,1200,600,1200,1,I have an offer to take 600$ now or 1200$ in 90 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 1200$ in 30 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 1200$ in 30 days.,-1.0
t_00079,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=5|t=1825 days|repeat=1,scale=6|mult=5|t=3650 days|repeat=1,y_later,x_now,1.0,0.0,6,6,5,5,1825 days,3650 days,600,3000,600,3000,1,I have an offer to take 600$ now or 3000$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 3000$ in 3650 days. What should I choose? Answer in just a few words.,Take the $3000 in 1825 days.,Take the $600 now.,1.0
t_00080,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=5|t=3650 days|repeat=1,scale=6|mult=5|t=1825 days|repeat=1,x_now,y_later,0.0,1.0,6,6,5,5,3650 days,1825 days,600,3000,600,3000,1,I have an offer to take 600$ now or 3000$ in 3650 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 3000$ in 1825 days. What should I choose? Answer in just a few words.,Take the $600 now.,Take the $3000 in 1825 days.,-1.0
t_00081,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=10|t=1095 days|repeat=1,scale=6|mult=10|t=1825 days|repeat=1,y_later,x_now,1.0,0.0,6,6,10,10,1095 days,1825 days,600,6000,600,6000,1,I have an offer to take 600$ now or 6000$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 6000$ in 1825 days. What should I choose? Answer in just a few words.,Take the $6000 in 1095 days.,Take the $600 now.,1.0
t_00082,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=10|t=1825 days|repeat=1,scale=6|mult=10|t=1095 days|repeat=1,x_now,y_later,0.0,1.0,6,6,10,10,1825 days,1095 days,600,6000,600,6000,1,I have an offer to take 600$ now or 6000$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 6000$ in 1095 days. What should I choose? Answer in just a few words.,Take the $600 now.,Take the $6000 in 1095 days.,-1.0
t_00083,corrupt_t,closest_delay_pair_shorter_into_longer,scale=6|mult=100|t=365 days|repeat=1,scale=6|mult=100|t=730 days|repeat=1,y_later,x_now,1.0,0.0,6,6,100,100,365 days,730 days,600,60000,600,60000,1,I have an offer to take 600$ now or 60000$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 60000$ in 730 days. What should I choose? Answer in just a few words.,Take the 60000$ in 365 days.,Take the 600$ now.,1.0
t_00084,corrupt_t,closest_delay_pair_longer_into_shorter,scale=6|mult=100|t=730 days|repeat=1,scale=6|mult=100|t=365 days|repeat=1,x_now,y_later,0.0,1.0,6,6,100,100,730 days,365 days,600,60000,600,60000,1,I have an offer to take 600$ now or 60000$ in 730 days. What should I choose? Answer in just a few words.,I have an offer to take 600$ now or 60000$ in 365 days. What should I choose? Answer in just a few words.,Take the 600$ now.,Take the 60000$ in 365 days.,-1.0
t_00085,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=1.01|t=7 days|repeat=1,scale=8|mult=1.01|t=30 days|repeat=1,y_later,x_now,1.0,0.0,8,8,1.01,1.01,7 days,30 days,800,808,800,808,1,I have an offer to take 800$ now or 808$ in 7 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 808$ in 30 days. What should I choose? Answer in just a few words.,Take the 808$ in 7 days.,Take the 800$ now.,1.0
t_00086,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=1.01|t=30 days|repeat=1,scale=8|mult=1.01|t=7 days|repeat=1,x_now,y_later,0.0,1.0,8,8,1.01,1.01,30 days,7 days,800,808,800,808,1,I have an offer to take 800$ now or 808$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 808$ in 7 days. What should I choose? Answer in just a few words.,Take the 800$ now.,Take the 808$ in 7 days.,-1.0
t_00087,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=1.1|t=7 days|repeat=1,scale=8|mult=1.1|t=30 days|repeat=1,y_later,x_now,1.0,0.0,8,8,1.1,1.1,7 days,30 days,800,880,800,880,1,I have an offer to take 800$ now or 880$ in 7 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 880$ in 30 days. What should I choose? Answer in just a few words.,Take the 880$ in 7 days.,Take the 800$ now.,1.0
t_00088,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=1.1|t=30 days|repeat=1,scale=8|mult=1.1|t=7 days|repeat=1,x_now,y_later,0.0,1.0,8,8,1.1,1.1,30 days,7 days,800,880,800,880,1,I have an offer to take 800$ now or 880$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 880$ in 7 days. What should I choose? Answer in just a few words.,Take the 800$ now.,Take the 880$ in 7 days.,-1.0
t_00089,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=1.5|t=30 days|repeat=1,scale=8|mult=1.5|t=90 days|repeat=1,y_later,x_now,1.0,0.0,8,8,1.5,1.5,30 days,90 days,800,1200,800,1200,1,I have an offer to take 800$ now or 1200$ in 30 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 1200$ in 90 days. What should I choose? Answer in just a few words.,Take the 1200$ in 30 days.,Take the 800$ now.,1.0
t_00090,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=1.5|t=90 days|repeat=1,scale=8|mult=1.5|t=30 days|repeat=1,x_now,y_later,0.0,1.0,8,8,1.5,1.5,90 days,30 days,800,1200,800,1200,1,I have an offer to take 800$ now or 1200$ in 90 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 1200$ in 30 days. What should I choose? Answer in just a few words.,Take the 800$ now.,Take the 1200$ in 30 days.,-1.0
t_00091,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=2|t=90 days|repeat=1,scale=8|mult=2|t=365 days|repeat=1,y_later,x_now,1.0,0.0,8,8,2,2,90 days,365 days,800,1600,800,1600,1,I have an offer to take 800$ now or 1600$ in 90 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 1600$ in 365 days. What should I choose? Answer in just a few words.,"It depends on your financial needs and the interest rate you could earn on $800 in 90 days. If you can invest the $800 and earn more than ~7.8% annually, take it now. Otherwise, take $1600 in 90 days.",Take the 800$ now.,1.0
t_00092,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=2|t=365 days|repeat=1,scale=8|mult=2|t=90 days|repeat=1,x_now,y_later,0.0,1.0,8,8,2,2,365 days,90 days,800,1600,800,1600,1,I have an offer to take 800$ now or 1600$ in 365 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 1600$ in 90 days. What should I choose? Answer in just a few words.,Take the 800$ now.,"It depends on your financial needs and the interest rate you could earn on $800 in 90 days. If you can invest the $800 and earn more than ~7.8% annually, take it now. Otherwise, take $1600 in 90 days.",-1.0
t_00093,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=5|t=1095 days|repeat=1,scale=8|mult=5|t=1825 days|repeat=1,y_later,x_now,1.0,0.0,8,8,5,5,1095 days,1825 days,800,4000,800,4000,1,I have an offer to take 800$ now or 4000$ in 1095 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 4000$ in 1825 days. What should I choose? Answer in just a few words.,Take the $4000 in 1095 days.,Take the $800 now.,1.0
t_00094,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=5|t=1825 days|repeat=1,scale=8|mult=5|t=1095 days|repeat=1,x_now,y_later,0.0,1.0,8,8,5,5,1825 days,1095 days,800,4000,800,4000,1,I have an offer to take 800$ now or 4000$ in 1825 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 4000$ in 1095 days. What should I choose? Answer in just a few words.,Take the $800 now.,Take the $4000 in 1095 days.,-1.0
t_00095,corrupt_t,closest_delay_pair_shorter_into_longer,scale=8|mult=100|t=1 day|repeat=1,scale=8|mult=100|t=2 days|repeat=1,y_later,x_now,1.0,0.0,8,8,100,100,1 day,2 days,800,80000,800,80000,1,I have an offer to take 800$ now or 80000$ in 1 day. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 80000$ in 2 days. What should I choose? Answer in just a few words.,Choose 80000$ in 1 day.,Choose 800$ now.,1.0
t_00096,corrupt_t,closest_delay_pair_longer_into_shorter,scale=8|mult=100|t=2 days|repeat=1,scale=8|mult=100|t=1 day|repeat=1,x_now,y_later,0.0,1.0,8,8,100,100,2 days,1 day,800,80000,800,80000,1,I have an offer to take 800$ now or 80000$ in 2 days. What should I choose? Answer in just a few words.,I have an offer to take 800$ now or 80000$ in 1 day. What should I choose? Answer in just a few words.,Choose 800$ now.,Choose 80000$ in 1 day.,-1.0
