probe,arm,comp_spans,comp_tokens,comp_share_alllayer,closed_tokens,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
286,random,32,116,0.002810997598407514,0,3475,0.8484,Pneumonia,D,D,True,True,0.06670278974343091,D
287,near_dup,32,136,0.003465884828164214,0,2542,0.6206,Acute laryngitis,A,B,False,True,0.3585151955485344,B
287,near_dup_comp_close,32,136,0.003465884828164214,136,2542,0.6206,Acute laryngitis,A,A,True,True,0.07975213012286986,A) Acute laryngitis
287,near_dup_rand_close,32,136,0.003465884828164214,136,2542,0.6206,Acute laryngitis,A,B,False,True,0.44711994379758835,B
287,random,32,136,0.003465884828164214,0,3137,0.7659,Acute laryngitis,A,B,False,True,0.0037284805439412594,B
288,near_dup,27,99,0.0021261034937366413,0,3558,0.8687,Chagas,A,B,False,True,0.10597749217413366,B
288,near_dup_comp_close,27,99,0.0021261034937366413,99,3558,0.8687,Chagas,A,B,False,True,0.6522414088249207,B
288,near_dup_rand_close,27,99,0.0021261034937366413,99,3558,0.8687,Chagas,A,B,False,True,0.38090683380141854,B
288,random,27,99,0.0021261034937366413,0,2945,0.719,Chagas,A,A,True,True,0.36133320137741975,A) Chagas
289,near_dup,32,105,0.002659473815042054,0,2710,0.6616,Pneumonia,B,B,True,True,0.14121940918266773,B
289,near_dup_comp_close,32,105,0.002659473815042054,105,2710,0.6616,Pneumonia,B,B,True,True,0.09614329432555938,B) Pneumonia
289,near_dup_rand_close,32,105,0.002659473815042054,105,2710,0.6616,Pneumonia,B,B,True,True,0.12018386647105217,B
289,random,32,105,0.002659473815042054,0,3227,0.7878,Pneumonia,B,B,True,True,0.02808903343975544,B
290,near_dup,29,95,0.002784229095191278,0,3241,0.7913,URTI,A,A,True,True,0.0742493228949949,A) URTI
290,near_dup_comp_close,29,95,0.002784229095191278,95,3241,0.7913,URTI,A,A,True,True,0.18217848424379687,A) URTI
290,near_dup_rand_close,29,95,0.002784229095191278,95,3241,0.7913,URTI,A,A,True,True,0.06366680364961515,A) URTI
290,random,29,95,0.002784229095191278,0,2913,0.7112,URTI,A,A,True,True,0.12844166731916098,A) URTI
291,near_dup,32,116,0.0027315327828303193,0,3482,0.8501,PSVT,E,B,False,True,0.0061738957586499055,B
291,near_dup_comp_close,32,116,0.0027315327828303193,116,3482,0.8501,PSVT,E,B,False,True,0.14240078381772037,B) Panic attack
291,near_dup_rand_close,32,116,0.0027315327828303193,116,3482,0.8501,PSVT,E,B,False,True,0.08653997544661252,B
291,random,32,116,0.0027315327828303193,0,3175,0.7751,PSVT,E,B,False,True,0.009918895144139128,B
292,near_dup,24,87,0.001963290543578966,0,3100,0.7568,GERD,B,B,True,True,0.0068561812479970285,B
292,near_dup_comp_close,24,87,0.001963290543578966,87,3100,0.7568,GERD,B,B,True,True,0.26931651748782315,B
292,near_dup_rand_close,24,87,0.001963290543578966,87,3100,0.7568,GERD,B,B,True,True,0.061308749892077685,B
292,random,24,87,0.001963290543578966,0,3457,0.844,GERD,B,B,True,True,0.18909168597929238,B
293,near_dup,32,144,0.004090331299355691,0,3186,0.7778,Stable angina,D,D,True,True,0.06484886331600137,D
293,near_dup_comp_close,32,144,0.004090331299355691,144,3186,0.7778,Stable angina,D,D,True,True,0.1367289160237609,D) Stable angina
293,near_dup_rand_close,32,144,0.004090331299355691,144,3186,0.7778,Stable angina,D,D,True,True,0.2763484259339748,D
293,random,32,144,0.004090331299355691,0,3449,0.842,Stable angina,D,D,True,True,0.04615029989327013,D
294,near_dup,32,129,0.0024486522777765274,0,3239,0.7908,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.01443576456810547,C
294,near_dup_comp_close,32,129,0.0024486522777765274,129,3239,0.7908,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.053534343783259906,C) Bronchospasm / acute asthma exacerbation
294,near_dup_rand_close,32,129,0.0024486522777765274,129,3239,0.7908,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.09121572148262658,C
294,random,32,129,0.0024486522777765274,0,3135,0.7654,Bronchospasm / acute asthma exacerbation,C,C,True,True,0.0051067290605573135,C
295,near_dup,32,133,0.004681824127337732,0,3400,0.8301,Stable angina,D,C,False,True,0.029995265595334785,C) Possible NSTEMI / STEMI
295,near_dup_comp_close,32,133,0.004681824127337732,133,3400,0.8301,Stable angina,D,C,False,True,0.013357569402757008,C) Possible NSTEMI / STEMI
295,near_dup_rand_close,32,133,0.004681824127337732,133,3400,0.8301,Stable angina,D,C,False,True,0.024011368865285477,C) Possible NSTEMI / STEMI
295,random,32,133,0.004681824127337732,0,3280,0.8008,Stable angina,D,C,False,True,0.0790549386292696,C
296,near_dup,27,118,0.003276585269064176,0,3246,0.7925,Panic attack,A,A,True,True,0.055795003511434516,A
296,near_dup_comp_close,27,118,0.003276585269064176,118,3246,0.7925,Panic attack,A,A,True,True,0.0697677531898762,A) Panic attack
296,near_dup_rand_close,27,118,0.003276585269064176,118,3246,0.7925,Panic attack,A,A,True,True,0.11954532921308214,A
296,random,27,118,0.003276585269064176,0,3154,0.77,Panic attack,A,A,True,True,0.23901740694088858,A
297,near_dup,28,114,0.003649139387986898,0,3141,0.7668,Sarcoidosis,A,A,True,True,0.4466298073530197,A
297,near_dup_comp_close,28,114,0.003649139387986898,114,3141,0.7668,Sarcoidosis,A,C,False,True,0.33454567554872483,C
297,near_dup_rand_close,28,114,0.003649139387986898,114,3141,0.7668,Sarcoidosis,A,E,False,True,0.306844032553272,E) SLE
297,random,28,114,0.003649139387986898,0,2545,0.6213,Sarcoidosis,A,E,False,True,0.674796536564827,E
298,near_dup,25,96,0.0018163710404100737,0,3666,0.895,Anaphylaxis,A,A,True,True,0.025988006730440105,A) Anaphylaxis
298,near_dup_comp_close,25,96,0.0018163710404100737,96,3666,0.895,Anaphylaxis,A,A,True,True,0.0017709658776376663,A) Anaphylaxis
298,near_dup_rand_close,25,96,0.0018163710404100737,96,3666,0.895,Anaphylaxis,A,A,True,True,0.021593568722396737,A) Anaphylaxis
298,random,25,96,0.0018163710404100737,0,3195,0.78,Anaphylaxis,A,A,True,True,0.08718338025374095,A) Anaphylaxis
299,near_dup,25,102,0.0018322356899348534,0,3434,0.8384,Anaphylaxis,A,A,True,True,0.1711559841262833,A
299,near_dup_comp_close,25,102,0.0018322356899348534,102,3434,0.8384,Anaphylaxis,A,A,True,True,0.011076303903229652,A) Anaphylaxis
299,near_dup_rand_close,25,102,0.0018322356899348534,102,3434,0.8384,Anaphylaxis,A,A,True,True,0.3508640693310596,A
299,random,25,102,0.0018322356899348534,0,2872,0.7012,Anaphylaxis,A,A,True,True,0.10078174546337618,A) Anaphylaxis
300,near_dup,32,144,0.003550808855914631,0,2708,0.6611,Viral pharyngitis,C,C,True,True,0.3484595532667276,"Given the symptoms and history provided, the most likely diagnosis is:

C) Viral pharyngitis

The presence of a sore throat (deepened,"
300,near_dup_comp_close,32,144,0.003550808855914631,144,2708,0.6611,Viral pharyngitis,C,A,False,True,0.2255002577184433,"Given the symptoms and history provided, the most likely diagnosis is:

A) Possible NSTEMI / STEMI

The presence of coughing up blood, significant"
300,near_dup_rand_close,32,144,0.003550808855914631,144,2708,0.6611,Viral pharyngitis,C,C,True,True,0.34576866601056366,"Given the symptoms and history provided, the most likely diagnosis is:

C) Viral pharyngitis

The presence of a sore throat (pain in the"
300,random,32,144,0.003550808855914631,0,3018,0.7368,Viral pharyngitis,C,C,True,True,0.326282175257802,C
302,near_dup,32,137,0.002848743020214675,0,3791,0.9255,Pancreatic neoplasm,D,D,True,True,0.01632543033338152,D
302,near_dup_comp_close,32,137,0.002848743020214675,137,3791,0.9255,Pancreatic neoplasm,D,D,True,True,0.0728016119542695,D) Pancreatic neoplasm
302,near_dup_rand_close,32,137,0.002848743020214675,137,3791,0.9255,Pancreatic neoplasm,D,D,True,True,0.2708551292112418,"D) Pancreatic neoplasm

Given the symptoms of pale stools and dark urine, which can be indicative of jaundice (yellowing of the"
302,random,32,137,0.002848743020214675,0,3111,0.7595,Pancreatic neoplasm,D,D,True,True,0.008853308892867062,D
303,near_dup,28,89,0.0021505146657566218,0,2704,0.6602,Atrial fibrillation,B,B,True,True,0.00820109574124217,B
303,near_dup_comp_close,28,89,0.0021505146657566218,89,2704,0.6602,Atrial fibrillation,B,B,True,True,0.13162745314184576,B
303,near_dup_rand_close,28,89,0.0021505146657566218,89,2704,0.6602,Atrial fibrillation,B,B,True,True,0.009704096708446741,B
303,random,28,89,0.0021505146657566218,0,2583,0.6306,Atrial fibrillation,B,B,True,True,0.002070964779704809,B
304,near_dup,32,125,0.0036152709768359553,0,2554,0.6235,Pneumonia,A,E,False,True,0.6131977178156376,E
304,near_dup_comp_close,32,125,0.0036152709768359553,125,2554,0.6235,Pneumonia,A,A,True,True,0.17021394508498947,A) Pneumonia
304,near_dup_rand_close,32,125,0.0036152709768359553,125,2554,0.6235,Pneumonia,A,E,False,True,0.34410282908575063,"Given the symptoms and history provided, the most likely diagnosis is:

E) Tuberculosis

The presence of coughing up blood, widespread muscle pain, a fever"
304,random,32,125,0.0036152709768359553,0,2726,0.6655,Pneumonia,A,A,True,True,0.35456373332999647,A
305,near_dup,26,140,0.00350529124017883,0,3479,0.8494,SLE,E,E,True,True,0.39715157076716423,E
305,near_dup_comp_close,26,140,0.00350529124017883,140,3479,0.8494,SLE,E,E,True,True,0.32948305944009915,E) SLE
305,near_dup_rand_close,26,140,0.00350529124017883,140,3479,0.8494,SLE,E,E,True,True,0.4578292053192854,E
305,random,26,140,0.00350529124017883,0,3063,0.7478,SLE,E,E,True,True,0.050419678911566734,E
306,near_dup,28,98,0.003239510844967876,0,2905,0.7092,Chronic rhinosinusitis,D,E,False,True,0.041108230362169706,E
306,near_dup_comp_close,28,98,0.003239510844967876,98,2905,0.7092,Chronic rhinosinusitis,D,E,False,True,0.10148095892984405,E) Acute rhinosinusitis
306,near_dup_rand_close,28,98,0.003239510844967876,98,2905,0.7092,Chronic rhinosinusitis,D,E,False,True,0.22216569359534333,E
306,random,28,98,0.003239510844967876,0,3185,0.7776,Chronic rhinosinusitis,D,D,True,True,0.1474593891762197,D
308,near_dup,32,151,0.004350343302171747,0,3184,0.7773,Pulmonary embolism,B,B,True,True,0.002130936727560595,B
308,near_dup_comp_close,32,151,0.004350343302171747,151,3184,0.7773,Pulmonary embolism,B,B,True,True,0.14247062753111095,B
308,near_dup_rand_close,32,151,0.004350343302171747,151,3184,0.7773,Pulmonary embolism,B,B,True,True,0.005073731257112968,B
308,random,32,151,0.004350343302171747,0,2798,0.6831,Pulmonary embolism,B,B,True,True,0.0008274428236063613,B
309,near_dup,27,114,0.003405050104269967,0,3492,0.8525,Acute rhinosinusitis,B,B,True,True,0.086153776957417,B
309,near_dup_comp_close,27,114,0.003405050104269967,114,3492,0.8525,Acute rhinosinusitis,B,B,True,True,0.07975098789337506,B) Acute rhinosinusitis
309,near_dup_rand_close,27,114,0.003405050104269967,114,3492,0.8525,Acute rhinosinusitis,B,B,True,True,0.33432338243892445,B
309,random,27,114,0.003405050104269967,0,3079,0.7517,Acute rhinosinusitis,B,B,True,True,0.028805305432967998,B
310,near_dup,32,100,0.003738381077143914,0,3955,0.9656,Anemia,A,A,True,True,0.11692108460370036,A) Anemia
310,near_dup_comp_close,32,100,0.003738381077143914,100,3955,0.9656,Anemia,A,A,True,True,0.27272093141218645,A) Anemia
310,near_dup_rand_close,32,100,0.003738381077143914,100,3955,0.9656,Anemia,A,A,True,True,0.041439753919212306,A) Anemia
310,random,32,100,0.003738381077143914,0,3141,0.7668,Anemia,A,A,True,True,0.17187612045620426,A
311,near_dup,32,85,0.0023597977032293505,0,2706,0.6606,Chronic rhinosinusitis,E,E,True,True,0.03464662300893906,E
311,near_dup_comp_close,32,85,0.0023597977032293505,85,2706,0.6606,Chronic rhinosinusitis,E,E,True,True,0.08976850276587811,E) Chronic rhinosinusitis
311,near_dup_rand_close,32,85,0.0023597977032293505,85,2706,0.6606,Chronic rhinosinusitis,E,E,True,True,0.029181280549892108,E
311,random,32,85,0.0023597977032293505,0,3329,0.8127,Chronic rhinosinusitis,E,E,True,True,0.21020319032872692,E
312,near_dup,26,102,0.0027102679092398624,0,3249,0.7932,Anemia,C,C,True,True,0.023491296671522832,C
312,near_dup_comp_close,26,102,0.0027102679092398624,102,3249,0.7932,Anemia,C,C,True,True,0.1403754312582123,C) Anemia
312,near_dup_rand_close,26,102,0.0027102679092398624,102,3249,0.7932,Anemia,C,C,True,True,0.12560721421746165,C) Anemia
312,random,26,102,0.0027102679092398624,0,3475,0.8484,Anemia,C,C,True,True,0.12811647148242855,C) Anemia
313,near_dup,27,97,0.0026900824734303547,0,3014,0.7358,Sarcoidosis,C,D,False,True,0.6117156483232975,D
313,near_dup_comp_close,27,97,0.0026900824734303547,97,3014,0.7358,Sarcoidosis,C,D,False,True,0.016061544321011922,D) Possible NSTEMI / STEMI
313,near_dup_rand_close,27,97,0.0026900824734303547,97,3014,0.7358,Sarcoidosis,C,D,False,True,0.11743365600705147,D
313,random,27,97,0.0026900824734303547,0,3038,0.7417,Sarcoidosis,C,C,True,True,0.5484666675329208,C
314,near_dup,32,160,0.003929363759817872,0,3071,0.7498,Chronic rhinosinusitis,E,B,False,True,0.14958961332149556,B
314,near_dup_comp_close,32,160,0.003929363759817872,160,3071,0.7498,Chronic rhinosinusitis,E,B,False,True,0.013670814070893458,B) Acute rhinosinusitis
314,near_dup_rand_close,32,160,0.003929363759817872,160,3071,0.7498,Chronic rhinosinusitis,E,B,False,True,0.056415368961722834,B) Acute rhinosinusitis
314,random,32,160,0.003929363759817872,0,3293,0.804,Chronic rhinosinusitis,E,B,False,True,0.18524807398728171,B
315,near_dup,32,136,0.0032645349443477826,0,2488,0.6074,Viral pharyngitis,D,B,False,True,0.24009567851732339,"B) URTI (Upper Respiratory Tract Infection)

Given the symptoms and history, a URTI seems the most likely diagnosis, especially considering"
315,near_dup_comp_close,32,136,0.0032645349443477826,136,2488,0.6074,Viral pharyngitis,D,D,True,True,0.1392156895920683,D) Viral pharyngitis
315,near_dup_rand_close,32,136,0.0032645349443477826,136,2488,0.6074,Viral pharyngitis,D,B,False,True,0.26245235223713514,"B) URTI (Upper Respiratory Tract Infection)

Given the symptoms and history, a URTI seems most likely, especially considering the presence"
315,random,32,136,0.0032645349443477826,0,2954,0.7212,Viral pharyngitis,D,D,True,True,0.006420577876269817,D
316,near_dup,24,128,0.002235358974579636,0,2480,0.6055,SLE,C,C,True,True,0.42618205194158154,"C) SLE (Systemic Lupus Erythematosus)

The symptoms and history provided, including skin lesions, joint pain, fatigue, and oral"
316,near_dup_comp_close,24,128,0.002235358974579636,128,2480,0.6055,SLE,C,C,True,True,0.42691433488956765,"C) SLE (Systemic Lupus Erythematosus)

The symptoms and history provided, including skin lesions, joint pain, fatigue, and oral"
316,near_dup_rand_close,24,128,0.002235358974579636,128,2480,0.6055,SLE,C,C,True,True,0.32300504602961677,"C) SLE (Systemic Lupus Erythematosus)

The symptoms and history provided, including skin lesions, joint pain, shortness of breath"
316,random,24,128,0.002235358974579636,0,3140,0.7666,SLE,C,C,True,True,0.7519907653331757,C
317,near_dup,29,161,0.003776053720342685,0,2507,0.6121,Epiglottitis,D,B,False,True,0.612222793217252,"B) HIV (initial infection)

The symptoms described like those of acute HIV infection, including sore throat, fever, and changes in voice and breathing. Additionally,"
317,near_dup_comp_close,29,161,0.003776053720342685,161,2507,0.6121,Epiglottitis,D,D,True,True,0.36268580467205835,"D) Epiglottitis

Given the symptoms of sharp pain that improves when leaning forward, shortness of breath, fever, excessive saliva production, high"
317,near_dup_rand_close,29,161,0.003776053720342685,161,2507,0.6121,Epiglottitis,D,B,False,True,0.2920689125065792,"B) HIV (initial infection)

The symptoms described
user
Given the symptoms and history provided, the most likely diagnosis for a 36-year-old"
317,random,29,161,0.003776053720342685,0,2974,0.7261,Epiglottitis,D,D,True,True,0.047405768651515245,D
318,near_dup,31,115,0.002240496998772231,0,2330,0.5688,Pulmonary neoplasm,E,E,True,True,0.33337350108195096,E
318,near_dup_comp_close,31,115,0.002240496998772231,115,2330,0.5688,Pulmonary neoplasm,E,E,True,True,0.0327839624792432,E) Pulmonary neoplasm
318,near_dup_rand_close,31,115,0.002240496998772231,115,2330,0.5688,Pulmonary neoplasm,E,E,True,True,0.3460197915555909,E
318,random,31,115,0.002240496998772231,0,3527,0.8611,Pulmonary neoplasm,E,E,True,True,0.07815997424768284,E
319,near_dup,32,115,0.005282643431921822,0,3685,0.8997,HIV (initial infection),E,E,True,True,0.10045820799132343,E
319,near_dup_comp_close,32,115,0.005282643431921822,115,3685,0.8997,HIV (initial infection),E,E,True,True,0.2054066825658083,E
319,near_dup_rand_close,32,115,0.005282643431921822,115,3685,0.8997,HIV (initial infection),E,E,True,True,0.07887258383561857,E
319,random,32,115,0.005282643431921822,0,3282,0.8013,HIV (initial infection),E,E,True,True,0.0050459320191293955,E
320,near_dup,32,115,0.0028335587807135974,0,3014,0.7358,Tuberculosis,A,A,True,True,0.13804514666644535,A) Tuberculosis
320,near_dup_comp_close,32,115,0.0028335587807135974,115,3014,0.7358,Tuberculosis,A,A,True,True,0.007805006523722113,A) Tuberculosis
320,near_dup_rand_close,32,115,0.0028335587807135974,115,3014,0.7358,Tuberculosis,A,A,True,True,0.06483982836689392,A) Tuberculosis
320,random,32,115,0.0028335587807135974,0,2890,0.7056,Tuberculosis,A,A,True,True,0.20833876375872934,A) Tuberculosis
321,near_dup,32,78,0.0026325807352667956,0,3169,0.7737,PSVT,A,A,True,True,0.19303722283802927,A) PSVT
321,near_dup_comp_close,32,78,0.0026325807352667956,78,3169,0.7737,PSVT,A,A,True,True,0.11931399479189644,A) PSVT (Paroxysmal Supraventricular Tachycardia)
321,near_dup_rand_close,32,78,0.0026325807352667956,78,3169,0.7737,PSVT,A,A,True,True,0.17100325517822057,A) PSVT
321,random,32,78,0.0026325807352667956,0,3240,0.791,PSVT,A,A,True,True,0.2503992046811618,A) PSVT
323,near_dup,24,117,0.0031524067074612744,0,2665,0.6506,Sarcoidosis,B,B,True,True,0.06754627823829651,B
323,near_dup_comp_close,24,117,0.0031524067074612744,117,2665,0.6506,Sarcoidosis,B,B,True,True,0.37738551036750323,"B) Sarcoidosis

The symptoms of swollen or painful lymph nodes, painful fingers, and diffuse redness in the eyes are consistent with sarcoidosis"
323,near_dup_rand_close,24,117,0.0031524067074612744,117,2665,0.6506,Sarcoidosis,B,B,True,True,0.17431261017918587,B
323,random,24,117,0.0031524067074612744,0,2768,0.6758,Sarcoidosis,B,B,True,True,0.004075786215253174,B
324,near_dup,32,127,0.0039934532665489185,0,2736,0.668,Chronic rhinosinusitis,A,D,False,True,0.02010928052914096,D
324,near_dup_comp_close,32,127,0.0039934532665489185,127,2736,0.668,Chronic rhinosinusitis,A,A,True,True,0.09005408439531948,A) Chronic rhinosinusitis
324,near_dup_rand_close,32,127,0.0039934532665489185,127,2736,0.668,Chronic rhinosinusitis,A,D,False,True,0.15995407997615985,D
324,random,32,127,0.0039934532665489185,0,2762,0.6743,Chronic rhinosinusitis,A,D,False,True,0.041173103265464306,D
325,near_dup,24,83,0.0016157974923265497,0,2640,0.6445,Anemia,D,D,True,True,0.019741342664417516,D
325,near_dup_comp_close,24,83,0.0016157974923265497,83,2640,0.6445,Anemia,D,D,True,True,0.2510532752585277,D
325,near_dup_rand_close,24,83,0.0016157974923265497,83,2640,0.6445,Anemia,D,D,True,True,0.255132320952157,D
325,random,24,83,0.0016157974923265497,0,3026,0.7388,Anemia,D,D,True,True,0.002383919831160597,D
326,near_dup,32,149,0.0034763056418936726,0,3244,0.792,Boerhaave,B,B,True,True,0.09496267845315742,B
326,near_dup_comp_close,32,149,0.0034763056418936726,149,3244,0.792,Boerhaave,B,B,True,True,0.2953374927996525,B) Boerhaave
326,near_dup_rand_close,32,149,0.0034763056418936726,149,3244,0.792,Boerhaave,B,B,True,True,0.2510775408245536,B) Boerhaave Syndrome
326,random,32,149,0.0034763056418936726,0,2975,0.7263,Boerhaave,B,B,True,True,0.0056915857867352315,B
327,near_dup,32,148,0.004012581779278474,0,2781,0.679,Myasthenia gravis,A,A,True,True,0.08060390909198152,A) Myasthenia gravis
327,near_dup_comp_close,32,148,0.004012581779278474,148,2781,0.679,Myasthenia gravis,A,A,True,True,0.0012378904949691281,A) Myasthenia gravis
327,near_dup_rand_close,32,148,0.004012581779278474,148,2781,0.679,Myasthenia gravis,A,A,True,True,0.03539808678759471,A) Myasthenia gravis
327,random,32,148,0.004012581779278474,0,2605,0.636,Myasthenia gravis,A,A,True,True,0.2672930797156772,A
328,near_dup,32,130,0.004045550941844768,0,3156,0.7705,GERD,C,C,True,True,0.16227216830111502,C
328,near_dup_comp_close,32,130,0.004045550941844768,130,3156,0.7705,GERD,C,C,True,True,0.12190256793292065,C) GERD
328,near_dup_rand_close,32,130,0.004045550941844768,130,3156,0.7705,GERD,C,C,True,True,0.3275146631849566,C
328,random,32,130,0.004045550941844768,0,2616,0.6387,GERD,C,C,True,True,0.1296927695722161,C
329,near_dup,32,75,0.0023605837024755793,0,3238,0.7905,URTI,A,A,True,True,0.06971556916831763,A) URTI
329,near_dup_comp_close,32,75,0.0023605837024755793,75,3238,0.7905,URTI,A,A,True,True,0.08150827354469214,A) URTI
329,near_dup_rand_close,32,75,0.0023605837024755793,75,3238,0.7905,URTI,A,A,True,True,0.05849507012359704,A) URTI
329,random,32,75,0.0023605837024755793,0,2766,0.6753,URTI,A,A,True,True,0.03140148489912301,A) URTI
330,near_dup,32,138,0.0029698591764869423,0,3757,0.9172,Bronchiectasis,C,A,False,True,0.05614360398118896,A) Acute COPD exacerbation / infection
330,near_dup_comp_close,32,138,0.0029698591764869423,138,3757,0.9172,Bronchiectasis,C,A,False,True,0.0015888281052256884,A) Acute COPD exacerbation / infection
330,near_dup_rand_close,32,138,0.0029698591764869423,138,3757,0.9172,Bronchiectasis,C,A,False,True,0.03359181978068064,A) Acute COPD exacerbation / infection
330,random,32,138,0.0029698591764869423,0,3539,0.864,Bronchiectasis,C,A,False,True,0.2524186599167635,A
331,near_dup,32,131,0.0043481957934719305,0,3293,0.804,Stable angina,A,D,False,True,0.3168455883860588,D
331,near_dup_comp_close,32,131,0.0043481957934719305,131,3293,0.804,Stable angina,A,D,False,True,0.041974295377838186,D) Possible NSTEMI / STEMI
331,near_dup_rand_close,32,131,0.0043481957934719305,131,3293,0.804,Stable angina,A,D,False,True,0.2648934911121614,D
331,random,32,131,0.0043481957934719305,0,2765,0.675,Stable angina,A,D,False,True,0.007054896177578485,D
332,near_dup,32,148,0.003736982926679916,0,2909,0.7102,Chronic rhinosinusitis,A,E,False,True,0.1080034929109388,E
332,near_dup_comp_close,32,148,0.003736982926679916,148,2909,0.7102,Chronic rhinosinusitis,A,E,False,True,0.03650196624731608,E) Acute rhinosinusitis
332,near_dup_rand_close,32,148,0.003736982926679916,148,2909,0.7102,Chronic rhinosinusitis,A,E,False,True,0.24924637425283436,E
332,random,32,148,0.003736982926679916,0,3384,0.8262,Chronic rhinosinusitis,A,A,True,True,0.07390298933546546,A) Chronic rhinosinusitis
333,near_dup,32,127,0.003951308529169086,0,3124,0.7627,URTI,C,C,True,True,0.1438565806613307,C) URTI
333,near_dup_comp_close,32,127,0.003951308529169086,127,3124,0.7627,URTI,C,C,True,True,0.06268961117147143,C) URTI
333,near_dup_rand_close,32,127,0.003951308529169086,127,3124,0.7627,URTI,C,C,True,True,0.14014776809879473,C) URTI
333,random,32,127,0.003951308529169086,0,3169,0.7737,URTI,C,C,True,True,0.15187136769753806,C) URTI
334,near_dup,32,119,0.005797422163153576,0,2920,0.7129,Influenza,D,E,False,True,0.356016936711967,E
334,near_dup_comp_close,32,119,0.005797422163153576,119,2920,0.7129,Influenza,D,E,False,True,0.13421342700803507,E) URTI (Upper Respiratory Tract Infection)
334,near_dup_rand_close,32,119,0.005797422163153576,119,2920,0.7129,Influenza,D,E,False,True,0.08369284027018391,E) URTI
334,random,32,119,0.005797422163153576,0,3723,0.9089,Influenza,D,E,False,True,0.4071337898882741,"E) URTI (Upper Respiratory Tract Infection)

The symptoms suggest a viral infection, including fever, chills, fatigue, increased sweating,"
335,near_dup,32,138,0.004364998481364503,0,3030,0.7397,Unstable angina,C,E,False,True,0.38385574892163277,E
335,near_dup_comp_close,32,138,0.004364998481364503,138,3030,0.7397,Unstable angina,C,E,False,True,0.32315141343860887,E
335,near_dup_rand_close,32,138,0.004364998481364503,138,3030,0.7397,Unstable angina,C,D,False,True,0.5589257925748825,D
335,random,32,138,0.004364998481364503,0,3226,0.7876,Unstable angina,C,E,False,True,0.21995076164603233,E
336,near_dup,32,157,0.004154083564952895,0,2685,0.6555,Viral pharyngitis,D,A,False,True,0.05424119309420424,A) URTI
336,near_dup_comp_close,32,157,0.004154083564952895,157,2685,0.6555,Viral pharyngitis,D,A,False,True,0.321757127765755,"A) URTI

Given the symptoms of throat pain, nasal congestion, runny nose, and cough, along with recent contact with someone who has similar"
336,near_dup_rand_close,32,157,0.004154083564952895,157,2685,0.6555,Viral pharyngitis,D,A,False,True,0.054875443674366885,A) URTI
336,random,32,157,0.004154083564952895,0,2945,0.719,Viral pharyngitis,D,D,True,True,0.01594964787364006,D
337,near_dup,32,156,0.0044190206877459445,0,3120,0.7617,Spontaneous pneumothorax,C,C,True,True,0.006701155615246535,C
337,near_dup_comp_close,32,156,0.0044190206877459445,156,3120,0.7617,Spontaneous pneumothorax,C,C,True,True,0.3210420004672869,C
337,near_dup_rand_close,32,156,0.0044190206877459445,156,3120,0.7617,Spontaneous pneumothorax,C,C,True,True,0.005511602974706875,C
337,random,32,156,0.0044190206877459445,0,3102,0.7573,Spontaneous pneumothorax,C,C,True,True,0.002766385912821079,C
339,near_dup,32,112,0.0025629672353377556,0,3296,0.8047,URTI,C,C,True,True,0.1619809636613354,C
339,near_dup_comp_close,32,112,0.0025629672353377556,112,3296,0.8047,URTI,C,C,True,True,0.10529989004902518,C) URTI (Upper Respiratory Tract Infection)
339,near_dup_rand_close,32,112,0.0025629672353377556,112,3296,0.8047,URTI,C,C,True,True,0.2908886441437062,C
339,random,32,112,0.0025629672353377556,0,2813,0.6868,URTI,C,C,True,True,0.2884536968565581,"C) URTI

Given the symptoms of significantly increased sweating, diffuse muscle pain, nasal congestion, a clear runny nose, and a cough, along"
340,near_dup,32,184,0.004646686462115162,0,2460,0.6006,Viral pharyngitis,D,C,False,True,0.29762383679659266,"C) URTI

Given the symptoms of nasal congestion or a clear runny nose, coughing up blood, and significant throat pain, along with recent"
340,near_dup_comp_close,32,184,0.004646686462115162,184,2460,0.6006,Viral pharyngitis,D,D,True,True,0.07472788692434228,D) Viral pharyngitis
340,near_dup_rand_close,32,184,0.004646686462115162,184,2460,0.6006,Viral pharyngitis,D,C,False,True,0.13095677725975463,"C) URTI (Upper Respiratory Tract Infection)

Given the symptoms of nasal congestion or a clear runny nose, coughing up blood,"
340,random,32,184,0.004646686462115162,0,3062,0.7476,Viral pharyngitis,D,C,False,True,0.10872230552286055,C
341,near_dup,32,168,0.003323305603676693,0,2429,0.593,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.0007745292624576905,E
341,near_dup_comp_close,32,168,0.003323305603676693,168,2429,0.593,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.2790828904835507,E
341,near_dup_rand_close,32,168,0.003323305603676693,168,2429,0.593,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.12614915985524533,E
341,random,32,168,0.003323305603676693,0,3166,0.7729,Bronchospasm / acute asthma exacerbation,E,E,True,True,0.00034149764073276856,E
342,near_dup,32,173,0.004319979612212679,0,2380,0.5811,Acute dystonic reactions,C,C,True,True,0.3365608913161964,C
